review_identity,review_deletion,pub_identity,brunch,dart,entertain,favourite,garden,history,late,music,pool,quiz,roast,sport,beer,cocktail,outdoor,restaurant,wine,nofeature,scenic,private
7dc6f9bf-675a-4525-80fd-25c994eeba84,0.0,942ba769-e41f-49e9-9fee-0198fe3391c4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
cc7b931a-e571-44fc-b915-b3e49f3066b9,0.0,da97ad9b-7ee1-4822-a788-85ede5f580b1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fce4a32a-89f0-432a-aa38-61bb84fd3ef0,0.0,ab382c1c-2aab-44fe-9f71-7a0aa26aed92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1bb65fb4-89f6-4f03-8a62-02ca9e00a89c,0.0,3cd77292-ecb6-4d7f-b29f-d0dd14c27324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
307dbcfc-fc04-493f-9e0a-aeddef9bdbce,0.0,1133ab17-2ca6-456a-844f-e1eb40a8bb3d,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
fbbe82e0-3424-4035-b161-b63c6c10f5c0,0.0,f2fad9c5-2686-483e-83f1-977936d31f39,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,
fa4f604c-2a95-4536-8178-41550c5948fc,0.0,5778512f-1a16-4a77-bd7e-ac430fedf578,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,
c58ac780-e8c3-4a13-b335-a3efd8e98c0d,0.0,9c8bcfc9-5b8e-40a1-9772-86dcb8eac3da,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
af5980da-5550-468c-b289-3acdf15ce5e1,0.0,445269c4-b88d-4a1a-a51a-38556661f43c,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,,
cd5057e7-22ba-4e9b-8f8a-d379b723077f,0.0,f43635e9-6270-4bd9-bb3f-cde1eb4e0484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
0a06aada-2f26-4d15-84a1-d5d769923e5e,0.0,aacbc803-7d43-40b9-ad14-da1cf55de22f,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
372fa2a7-f9e9-49e0-899e-00fd6aaee712,0.0,70347840-2dff-4d32-a47f-8fb63742607a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
2508f300-c93f-4bf9-8c86-a8e818546758,0.0,3a9f3f92-5149-4e45-a962-97220c43a1cc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
abf796a5-13cd-4170-9904-ec9b5089e6e9,0.0,f4c9d531-837c-4977-ab52-3201a9ce664f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0f65322a-c306-4a47-ab7c-4c2ca1283330,0.0,0a8a43f0-000e-4a88-9874-d13926e71eed,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
432a2158-eb5e-49a8-bac0-94a16b7e59d2,0.0,225ccf9c-41d4-4a1d-8316-a50397a1776f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74d25f57-1d68-4c47-87e2-166826e89532,0.0,882c60eb-2ae9-4c38-915f-92fa3394951e,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
343da0dd-3e0c-4191-bca5-43a4f1818cc9,0.0,0a1f8e69-4020-4dad-8a4a-a3925e7d03ce,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
cd6bf10f-aa16-4655-bdf6-1fa649f51895,0.0,07ced535-706f-4e45-9cb9-26e0850855ed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4eb48299-9ab1-4399-ae15-e563afd1a550,0.0,55bdb9b5-9d23-491b-98dd-8525839f225d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0150179b-11e2-453f-9a7e-2ad578918a7e,0.0,22003f66-9161-4304-b2d2-6b3dc719b353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
ffc74a24-c282-4cef-82a7-416d868641c5,0.0,38d44e17-8ce7-4c52-a3fd-fa23fe26a942,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
b5dd17d9-8f47-4788-b25b-35c30da97191,0.0,df57d176-ff32-4323-ab01-7be0c44435f5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
beff06d3-bf89-46d7-95af-825e9b7c1f22,0.0,9ef6ec94-22db-42f1-adec-3dbfa75ad592,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
eb1e8f88-6dac-470a-b4ff-ba176f670415,0.0,894b94e5-4b69-4495-adb6-6d356f2a15ce,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
d590540f-43fb-4a17-bd56-361bd4a765b4,0.0,554bc650-de83-4db6-ad33-e74e8950d1e4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
205f7805-5443-4c48-90ad-73875969431e,0.0,1b4ccd05-d381-4acd-9a01-5001e177af45,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
e30da8bf-a1d1-49ad-8bea-cce7abd8cfc1,0.0,43a799f3-03f9-401d-b71e-ece6c27fd2ff,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
e2cdd4cd-ab52-4abd-a69d-57e77fed23c8,0.0,88f4d7ea-101e-4faf-93ab-94215455a220,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
ce75c9ce-f816-4edd-a910-c2c57d59290e,0.0,6275c23f-0325-4e4b-a505-c0ac90bdf364,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
b42013f2-364e-4458-acfd-2a5049131349,0.0,c94d0f45-43a1-4653-9c13-3ccd1c5945f1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
5b2672ad-e8ce-4b22-b3cb-9af7a3ea7c95,0.0,b4c949fd-a94d-49e1-997e-659ac70f6081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
b4f550d7-f432-48bf-a1ea-abed60da5132,0.0,027f706e-bd89-4b8e-861e-c9b0f3c21779,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,
a816c149-bf61-4819-be2f-b5fcbe0c2c68,0.0,5f2a04c4-4825-44b1-a0f6-fdd99fed8df2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
4e4b5904-22f3-4c73-ac0a-f189439e46c1,0.0,81a0832a-6b8b-450e-b8ff-0802b702c973,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
1d15296c-f871-4912-8b2b-dc7cf85405ed,0.0,9665dbf0-9144-4a8a-a079-8d2411e5b6e0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
1b266496-34b4-4434-92f9-f58facff14bb,0.0,c6593047-e70c-4bd2-a82e-c0ed8f250269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4af4a145-7c8e-4929-a2cd-bf9987563d3d,0.0,e2b92142-0b63-4f83-a618-3563253427b6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
a5c9c084-5292-48be-925b-52db6992ce0b,0.0,958da49d-7a63-4448-9f18-f0845c715278,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
02c350ad-58db-4421-b268-a4fd7018d747,0.0,096d7663-cbd1-446f-8c85-6760d22b7599,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
4cbcf87c-e793-482b-b5c2-230f6ace96c2,0.0,4f74f192-299e-4ef7-a3ca-28afb731cba9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
5aefe468-09bd-4e61-a908-a2b9e704757a,0.0,182940a3-51d2-4bf5-aa13-e4d5e3770660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,
0b6316a7-c116-4b50-8c1a-9892572916f8,0.0,4d771274-5f0e-4df4-a0dd-728951e700dc,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,
58d90024-68f0-4bb7-91af-dd69c9549bf1,0.0,fe2c34eb-b44c-4b72-8a6c-dcd9aaedf162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
49ff80d4-c6e9-4e14-b605-67801e9932aa,0.0,4184f086-d263-4cc3-8466-cb19af980b3c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,
ea552b30-5e7f-4d1e-b0d4-9c4a29506dcc,0.0,25226e95-c677-4537-9acb-11e2f96b1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,
a4a16903-efd6-4707-89d1-70c1bde9d871,0.0,34cf8a86-8ad8-4a9a-b8ca-0569b43de2db,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
a52a5c9e-ff06-4b65-9bc3-914f14bdb15a,0.0,754227fd-d267-4750-a6f8-59914f8d95fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
e54483a8-4c4c-4d70-b207-173a97dd08ac,0.0,842fc4ff-b773-4eb6-b179-0452a7ccce01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
327d6c51-9a32-415d-846b-b3ba8185828f,0.0,5848c75a-8328-4eda-8531-e66690b66a30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
eda98b03-3410-4603-b408-b9bd2ad01cd2,0.0,e5612753-39af-4bbc-80ea-d6e9da2c80e7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
e3948a2c-1b13-41ba-960e-5406ba97b9a5,0.0,f74c12e3-3d4d-43c8-89a7-57431146438d,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
5bb2caf8-4c09-4396-8638-e2af03795a47,0.0,f4d59bf5-745e-4714-91b3-d8b2bea1cfb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87ee2711-f4e1-41a0-853a-c52a99329435,0.0,2683aaaf-fd32-4b1d-8446-34b85213b0ed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
a6390026-7177-478a-aa18-72b87706baa4,0.0,b45e6e65-2243-42a6-870f-e94cc00e0c19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37beb331-6efd-4a09-8543-2c88e3f2a38b,0.0,fc6e5974-2c14-407d-8272-71c9c95e8faf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
734d44e4-9a6f-4952-a335-52bb1815a8cd,0.0,07880a7e-e71d-474e-9919-a5d0401ffd8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
920b3a28-9bb8-4048-8357-97ad9d0de9b1,0.0,6d6a1450-94bb-43fe-9ba1-d517bc6f8f3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88f1dc13-a84a-40ce-b404-8a5994dc5867,0.0,c85d9111-5376-444d-aadd-6959fe11f72d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
ce5cc4e9-1695-49bd-a51e-a92e34f22efd,0.0,beb70c0a-8a4c-4c39-b220-46b5a16cdb8c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
5322dd94-0fdf-4a16-af87-19958bc5aaea,0.0,9c740bf3-dcaa-41e7-8783-c1658f369c19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
c86ea0b0-e989-4111-9b82-b3473513d004,0.0,3f98aa20-3786-4f61-a7c9-41c3a480f734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
36104d01-51a4-4dcb-ac84-ca2a1e5d80ad,0.0,2690523e-72c8-42b2-be66-91a61c5ecdb8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
01a9e472-7e4f-4f14-949f-b937ca15689c,0.0,614ce062-e09d-460a-914c-052afb1ac6c7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,
337c0145-d71b-4e2a-8ea2-be1f5955ed6c,0.0,19058774-95fa-44a4-9dc3-ba8c1bf54c5e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c33ea09f-0c0d-4f39-989d-7379fc495ecb,0.0,6ddca2bf-663f-49bd-8a02-b21e9b7d192c,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
7183de10-12f2-44c6-8bf8-ba3ca4de6d68,0.0,780320eb-cec1-4f3c-a538-c357426b7aa3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
ed46d47b-eaa6-4bb0-b77a-2c5287ecdaf2,0.0,5c966e30-cbd2-43c7-828d-7b4540dac274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f4eeee3f-0239-4e6f-9f27-1b7a65ee0178,0.0,9ec7097c-39ac-42b0-8135-3817ce8b581f,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
a8c9a147-a83e-4648-8dbc-ab85ead9bd6e,0.0,699c86a7-cbbe-46e8-812f-57e9ea7822ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54a8a98a-3b67-4e7c-8a74-666b9763c8c5,0.0,8668ecb9-4abf-444b-9de0-2e935e2c6966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7813b680-4c28-48f4-9180-d0feac9acbee,0.0,991d5e48-971c-464e-997a-a0772b47a4e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b9af6b19-9c05-41b7-9064-dc69b579082d,0.0,7b9c9688-ba56-4cd6-a084-2b90bc07ced4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
f6ac5b47-a3a7-4525-b081-38f8e3a477a5,0.0,7515fd4f-80d9-4d0f-80d9-6dce3911972b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
aae60d02-91de-4d47-9934-4cc1a086e0d7,0.0,c650c468-2d0a-4c47-910c-131f0ad077e9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,
cf36339c-a452-471f-ac28-1b9240d6136b,0.0,3a5c1bf9-6e93-44d8-8b3f-3b25e7e8e155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3437d5bc-628b-40b7-8ad5-16fd72681e63,0.0,df2bdeae-e905-417b-927e-c915edee287c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
66d0d8ed-8bfd-4d95-8bba-13cba0387a0d,0.0,d604559d-1c53-4314-b5d8-f8d24caf1c9d,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
70755bb0-952d-45e0-900e-4281d3dd21d5,0.0,32db5c41-cb6f-4836-8db1-aa6824536274,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
6a15aa05-9cfd-4efb-8c1d-f6ba0a66d2e2,0.0,f11566da-401d-4b0c-9954-65f8b4b96cc0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
86c5e250-e0a5-4ba7-a97f-6a645e47cade,0.0,bffe873c-6ab4-44b2-9dbe-7711388e05eb,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
171babc0-f415-4423-bef1-68b0f3b7feaa,0.0,51549a28-0c34-47ae-8b08-a13cc6820b79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
44f911f4-40d1-47e8-bace-90e7870e826c,0.0,d2584afb-c40b-48a2-8c1d-ddb6c7f2e26b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
a54aa7de-da2a-4160-b862-6a7e61efa008,0.0,78684f18-9f18-40ec-8737-2c89671fd73a,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7004e15d-9aaf-4757-af16-fc71f6c00a3b,0.0,a93794d4-f12c-4508-bcec-b79097d8b5de,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9c9af7d0-b140-4d0c-ab15-de49fb0ac3a2,0.0,1c7e7828-93b6-44b9-86da-4b955c71b29f,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
a8e6d349-c195-4da6-b296-f9414305e0de,0.0,3916362a-8875-4f22-9dbc-fefcd9e08cb5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
803351fa-513c-45f5-b5da-77e6bb1a1a11,0.0,22646d9c-ddb7-4170-86d6-d54993e70a20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5ecfe0a1-85b5-4fa3-9eab-99f93e16d17a,0.0,9cfa8cef-6b6d-4908-8a49-26dc32ae9cc0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
6e296fee-c783-44f5-9b51-63e08f455dae,0.0,f587af14-eb99-4aa9-b0ac-b9de7fc72a10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
f1a415a7-0df0-45f6-8889-c8b0d50eaaaf,0.0,5940cff1-e2c4-40c8-9653-d01417856d82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
96b605da-7fda-4384-81a2-0a33044bc6f7,0.0,596663de-c258-469b-a183-99d517ea29af,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4fb131f5-21ae-40e6-b0c2-54e0c5cb1272,0.0,f7c8fe0f-e105-4225-830b-18b9c049b030,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
f4b1f34a-68ae-4260-b8a4-202c244f440b,0.0,f933b4b5-3a06-4015-b23d-ded0d4dd8f70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
281629dd-48fa-4060-a379-4588432dd01c,0.0,40059dcc-b717-453f-80cf-90aafee63127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5d0b8915-55b3-4b37-bfac-159ab6fe139e,0.0,bb7965da-eb3b-4807-a947-5f3291f4a4af,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
e2c8d94b-142e-4497-8e3e-5c8f3bb921d6,0.0,1f0559e7-d494-4404-8d53-e093ba2091b6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
a8d71d4b-3a40-4816-8113-90bf18f341cf,0.0,2e367eb2-c546-4db2-b71c-c3446b63889f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
643eff75-3e4e-4d96-99c6-6884cab2ad61,0.0,87953131-c0eb-4469-993e-1ae074e9d99a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
07891566-577b-4af3-b059-3eaffd2fe37e,0.0,c39dc71f-10e9-49de-8ee2-d4327dbf23e4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
818f0f0a-00e1-4d9b-a584-afda5fe97c09,0.0,bf961439-ab47-47bc-a3f0-b1aba8ffaa4f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
aff8c8cc-fcdf-46a1-9ec4-f2848092c2a6,0.0,f2b74a89-ca18-4500-adf6-80d04d21fc35,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,
2c00b5cf-e8de-4333-b262-72c6a601a13e,0.0,f523c8d4-fe35-45af-b9bb-af9f411feac5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6d092d33-1eb4-498b-b2d7-8fa946ab0c48,0.0,348549ff-4830-4c4f-906f-90a84e1cfb96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
e1f3ca52-4691-4f4d-8f28-449f04ae1c92,0.0,b912402e-627d-43e8-83ff-b7604706a5c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3a9a6dea-2772-4326-9d7d-be3eb3707e4e,0.0,2ee6f921-269c-4977-a1d9-f59d1efb3871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
fc43a561-3d92-4c25-8aaa-9f6e52610933,0.0,b20e073f-f317-40d8-9bfc-6b873e64ed9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
f63953f4-a0a3-487f-855c-cfa8a541a5bc,0.0,9db877d6-295c-4dd5-a43d-542c3d5be25e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
dd138ead-dda7-4950-afac-7fb29289af01,0.0,09e133c1-5f81-4792-bbad-8cb3e30d75f7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1073816e-4555-4115-ac13-195bf5ac3750,0.0,9a568f0a-5ac4-4223-ac0f-aa40b9e80213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
3d568344-711d-45ef-9926-808b8037f1cb,0.0,10c365ee-4888-4527-9734-cb36708b07db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,
afc9a4c7-cbb4-4bee-be55-1caca41a314b,0.0,425a6ac5-d811-40b7-9185-7d147553666a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
19444a19-b1e5-4eca-9cf9-5fe307c401fc,0.0,f2a37e3c-43fc-4c7f-b62e-fa7e491f1625,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,
cd51f088-28dd-44bb-8164-db57483eecbb,0.0,bac90b1c-9d1f-444e-b04d-f4cc4e6c80ca,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
0fb414ca-1f3d-4025-8a95-b07ea90f1e16,0.0,5bfcd9d2-d3b3-4a4e-8854-f47050e0049d,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
b7137446-64de-4bd2-aea5-72679690e5a7,0.0,15ea92fa-f9d6-43b6-b2aa-3d58139d18fe,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
30d4e7bf-eae5-4969-9a1b-84fb017de099,0.0,66cd6c07-45d5-4a4a-b7fe-a171f5c6f3d1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
11a7ba35-b04e-4ba5-99e1-9017108d8cbf,0.0,034f929e-3ec9-4e3d-b7aa-ecaf4ecab4a7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,
43c22ba8-050f-4058-840a-636defc273f6,0.0,9c93bcb5-03c4-4b75-9138-70659d32544b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
b3c08db7-c120-42be-963d-ddeea9b2bb28,0.0,c9a47e3c-2575-4575-a2c0-869a98cdfb6e,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
ec7fa3f0-6674-4ac1-9747-72f056f883cc,0.0,3fb949ca-cd80-45b2-b7c9-d450ee2f2c6d,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
d5cbc6a9-d279-4f05-adbd-70ba6622ad4c,0.0,1b463e1c-9190-4275-a39c-d694eb42d636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7c99630e-cba6-42ee-b0c8-1ed6bd88cf1e,0.0,37fe2046-8028-40ca-bf77-c2e2ef611671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1f5a9901-b1c3-49c7-94f1-3e5059204293,0.0,068816e9-c598-43e3-a324-2e79bbdbe25f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
a0a45ec6-d17a-4d17-ae71-d1f632d8bc19,0.0,dbd26126-fc61-4fc9-9b3c-a62dc1032abb,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
a6c30845-26fb-4ef3-9094-89573b3ffe2d,0.0,4c0c6ec9-0e5a-4f30-840e-2a2d3fa0cec7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
cb1a5ae3-de1e-4d86-93cb-786d8b3ad586,0.0,e9ab9272-e5b4-481b-bd81-0fb25dc0b5b0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
41b17ecd-4e5c-443a-b53d-77d4dfad8137,0.0,6be8ff21-edc3-4956-a1d7-cc2f1fa14be1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
ce4be194-9285-4dd0-8f02-d1be6b80b875,0.0,e46163a4-30e2-41c7-8054-98d8f37e5c4b,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
15d6ce69-a3fb-4279-82f9-54c8fb492ccb,0.0,f7ede4d2-d0a3-43eb-85be-c35ea589ea7f,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
53a55046-3cc3-4059-aa18-914e34d34a8f,0.0,4e4e3842-c27a-4cbe-ad68-9e502c5dd11d,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7ec00c28-2aba-47a8-a773-cb75e82f8404,0.0,6338abc5-9a97-40c8-9e13-b7de1a2c5852,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,,
ca54625b-4f3d-4512-83a7-a96e91dad2a5,0.0,ce8c001f-8bd1-4a19-a7b6-170cce6dda6e,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
7623862a-ee13-49e6-a6d7-9a0bb7a4c055,0.0,cbf845e6-0b18-4153-a87c-a916cef54fab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
b291f430-3183-4f50-8307-53b554fa796e,0.0,b661c685-8e84-46d3-8c88-4bebf01edacb,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
50d251f0-f830-4080-9d22-85dae7f9bb4c,0.0,35ce64f3-76a5-4b65-a8a8-88324cbb95a0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,,
d34fcdc6-f597-46d1-917f-cfd426d01130,0.0,30f4c88f-c2da-49ec-9671-a7e2c7cfda2e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
d18200e8-11ec-487b-b469-5275d540c181,0.0,df78699d-0f0f-4bef-bbc7-dcbcc926fcc2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,
d6267066-801b-4bde-af63-7b28aef01554,0.0,be862e4d-289c-4650-ba61-f39180d99712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
f11daccf-a45f-4a23-a62e-62f59d9f20ce,0.0,128ebbec-59a4-431c-9473-fc011f0210ca,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7e956c67-17ca-4e50-a09d-b65570cb2379,0.0,e95ee218-3881-4f6f-9cf1-f246adaa09bb,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
f7671df9-44bc-42d7-8c65-7353a5af5121,0.0,7a26311d-8b44-4e46-8394-648dd973f574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
b4fc6891-0428-485b-86d4-5a5cae91b530,0.0,3ff4b9d3-b10e-4aa3-84f0-1a6aa8359585,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
