station_identity,station_deletion,station_name,station_latitude,station_longitude,zone,postcode,direction_identity
bc19aff1-8711-4cae-af74-a13b49bd1af4,false,Kennington,51.48866228881571,-0.1050706127740003,2,SE11 4JQ,4e8ce58e-daea-4d93-9490-11e0724e6445
1e7fd320-45e6-4eb4-ab46-009f73f1bcc5,false,Kensal Green,51.53052384871879,-0.2247133811380436,2,NW10 5JT,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
031c2b44-3ef5-4ba6-9be7-8db893e8bad6,false,Kensal Rise,51.5342147055381,-0.2208209758254941,2,NW10 3NT,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
8bf478b3-2af7-4b43-8374-fb9e9cfd93d7,false,Kensington (Olympia),51.49787935712583,-0.2103792397678828,2,W14 0NE,095bb39d-fce2-48a9-a766-d2c297c55985
f304e8a2-b5b4-43ec-b22f-0607bdfc13bd,false,Kent House,51.4127175867398,-0.0458155530612075,4,BR3 1JF,a1f41008-b499-4a71-82d4-444dc4d71d82
beac557c-22e4-4123-a821-bce558d0ca32,false,Kentish Town,51.55000929428177,-0.1404712627005257,2,NW5 2AA,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
02ea40d4-6982-4eba-b00f-8ac7ecc1c71d,false,Kentish Town West,51.546547731815146,-0.1467564086224741,2,NW5 3LD,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
7f734713-cc9d-4dbf-b867-0e56f71fc668,false,Kenton,51.5814957703514,-0.3152168608263206,4,HA3 0XS,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
040a1522-0d04-408d-906c-09e7ab3fc148,false,Kew Bridge,51.490004145325656,-0.2888464898886721,3,TW8 0EF,d68422e6-b4c1-4d76-ad60-6fdc8758d831
2e487f77-9cd3-46cf-922c-06e595ccf393,false,Kew Gardens,51.476788671230366,-0.2853810066761743,"3,4",TW9 3PZ,d68422e6-b4c1-4d76-ad60-6fdc8758d831
5aca28a5-0080-4a32-a1d4-a75b6ea84381,false,Kidbrooke,51.46269023696999,0.0283002391854779,3,SE3 9NF,4e8ce58e-daea-4d93-9490-11e0724e6445
2b4ce0e2-c05e-427c-8f35-46fda6acb478,false,Kilburn,51.54694410286596,-0.2046327166992552,2,NW6 7QL,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
b6e2acc5-7f7e-4759-be29-c82e9b086114,false,Kilburn High Road,51.53726743072475,-0.1911131036134286,2,NW6 7QL,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
feccef0c-4f76-4034-9a19-1bbfc21e332d,false,Kilburn Park,51.53513522184343,-0.1939660549397059,2,NW6 5AD,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
8dda0a1a-3c9d-47bd-9c40-e70e21314699,false,King George V,51.50200871193282,0.0622062141092917,3,E16 2JF,d760aad1-f5d3-476a-9030-9fb1c919b639
bd1881ce-49d3-4669-af7c-4eab50d4d7c2,false,King Henrys Drive,51.34536406699128,-0.020264757424528,"3,4,5,6",CR0 0LH,a1f41008-b499-4a71-82d4-444dc4d71d82
9e6ed48e-ad9c-41cc-9bc2-3847bf2ecf73,false,Kings Cross,51.53079799248029,-0.1227564205266309,1,N1 9AL,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
7052bc86-1a69-473e-a84d-ce28b79b94b9,false,Kings Cross St. Pancras,51.53031226194627,-0.1238721286870342,1,N1 9AL,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
154525ad-a1ab-4d3c-8a39-ef3c380566eb,false,Kingsbury,51.58487606349117,-0.2786016037131724,4,NW9 9EG,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
7cdbae92-d56c-4da9-8f9f-412fe78c5bed,false,Kingston,51.412641273140125,-0.3011410349213288,6,KT1 1UJ,d68422e6-b4c1-4d76-ad60-6fdc8758d831
29b1bad7-80ab-4572-8c2e-31e64f8db6c9,false,Kingswood,51.2947227949647,-0.2112332235239599,6,KT20 6EN,d68422e6-b4c1-4d76-ad60-6fdc8758d831
60082b7b-317f-47be-a124-04d9cb1da0d4,false,Knightsbridge,51.50135463701893,-0.1606644846228093,1,SW3 1ED,4e8ce58e-daea-4d93-9490-11e0724e6445
9fa1c717-8d78-41ad-8843-bf9626a5ad9a,false,Knockholt,51.345752156534864,0.1308310398343196,6,TN14 7HR,a1f41008-b499-4a71-82d4-444dc4d71d82
03e27edf-b497-4e44-908f-f4eb046d28bf,false,Ladbroke Grove,51.51721033175281,-0.2101981698917929,2,W10 6HJ,095bb39d-fce2-48a9-a766-d2c297c55985
0b342a6d-b36a-442b-a855-ceeb90a5a522,false,Ladywell,51.456192106185256,-0.0192444011254865,3,SE13 7XB,4e8ce58e-daea-4d93-9490-11e0724e6445
fe504d01-90be-4506-aa69-7c6c5102fb19,false,Lambeth North,51.49912976538859,-0.1117682604602059,1,SE1 7XG,4e8ce58e-daea-4d93-9490-11e0724e6445
a8133cdc-b739-4555-8fb4-59aaba077df0,false,Lancaster Gate,51.511890658328326,-0.1754299267897915,1,W2 4QH,095bb39d-fce2-48a9-a766-d2c297c55985
cbe40d75-c05b-4a9e-b096-3b3d4a0db62c,false,Langdon Park,51.51888391608367,-0.0152137989477048,2,E14 6NW,d760aad1-f5d3-476a-9030-9fb1c919b639
e29d1551-f68b-4cb7-ab72-2aaac96983e2,false,Langley,51.50806077346535,-0.541770556061928,,SL3 6DB,4e8ce58e-daea-4d93-9490-11e0724e6445
97bbca21-c8ab-497f-85da-1a0ecc6227df,false,Latimer Road,51.51395774487751,-0.2174596633172416,2,W10 6SZ,095bb39d-fce2-48a9-a766-d2c297c55985
12419cd6-28f8-4bf7-ba1e-a974978dfcc8,false,Lea Bridge,51.56663620385152,-0.0366831576627723,3,E10 7PG,d760aad1-f5d3-476a-9030-9fb1c919b639
8d4c3184-5f3f-4aeb-914d-0fe871505708,false,Lebanon Road,51.37519886025052,-0.0849736487598166,"3,4,5,6",CR0 6SF,a1f41008-b499-4a71-82d4-444dc4d71d82
62351689-7ca2-430e-9bc4-6ca0bab688e2,false,Lee,51.449458544442464,0.0133646923821205,3,SE12 9JG,4e8ce58e-daea-4d93-9490-11e0724e6445
ae547f37-ad02-44b8-8860-fc4818c58b7d,false,Leicester Square,51.51129097417173,-0.1282421466298067,1,WC2H 0AP,fa3a9c79-9948-4923-ac41-55e5962faba9
f0cfe74c-9153-42df-89cd-c887fb1e0439,false,Lewisham,51.46488069551227,-0.0124327008980092,"2,3",SE13 7RY,4e8ce58e-daea-4d93-9490-11e0724e6445
a8cd320a-74ce-4625-82eb-d0bfe6807e25,false,Leyton,51.55813226231266,-0.006465331580603,3,E10 5PS,d760aad1-f5d3-476a-9030-9fb1c919b639
087cb8bc-daab-458f-b6c0-6bdbc856673c,false,Leyton Midland Road,51.56936422878631,-0.0080663474303507,3,E10 6JT,d760aad1-f5d3-476a-9030-9fb1c919b639
56c65f14-71fe-4e7f-8b18-5212749e31e0,false,Leytonstone,51.56852230672617,0.0091404519570612,"3,4",E11 1HE,d760aad1-f5d3-476a-9030-9fb1c919b639
517f30ef-8671-41c8-862b-f3386b9088d4,false,Leytonstone High Road,51.563807360364464,0.0082544688359558,3,E11 4RE,d760aad1-f5d3-476a-9030-9fb1c919b639
4021ace9-c476-4660-9b17-4e6782f98b13,false,Limehouse,51.51231210167662,-0.0393800776624937,2,E14 7JD,d760aad1-f5d3-476a-9030-9fb1c919b639
21d98f91-f4f6-4a17-9c96-2f81a74a8a5c,false,Liverpool Street,51.51759813225402,-0.0822496218888544,1,EC2M 7PR,fa3a9c79-9948-4923-ac41-55e5962faba9
97790967-8580-4f60-a439-346eb0bb0a84,false,Lloyd Park,51.36427540535568,-0.0807462726980878,"3,4,5,6",CR0 5RA,a1f41008-b499-4a71-82d4-444dc4d71d82
f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,false,London Bridge,51.50467420930433,-0.0860055977481396,1,SE1 2SW,4e8ce58e-daea-4d93-9490-11e0724e6445
4ffd25aa-4f01-4d85-a40d-262c756fb6bc,false,London City Airport,51.50368974524741,0.0478727155835258,3,E16 2DS,d760aad1-f5d3-476a-9030-9fb1c919b639
cc6e0333-78d2-454e-8928-cc3f843da984,false,London Fields,51.54071874924931,-0.0576996862209216,2,E8 3PH,d760aad1-f5d3-476a-9030-9fb1c919b639
b943aab9-30bb-45b4-8abb-dffa1b00a64f,false,Loughborough Junction,51.46667873454398,-0.1024973409306313,2,SW9 8SA,4e8ce58e-daea-4d93-9490-11e0724e6445
f06cb191-eeb2-4e39-9300-674af0a4be4b,false,Loughton,51.641570570828016,0.0552790792874478,6,IG10 4PD,c31d725d-5697-4031-94b4-0b4545cf75ef
8b527320-24eb-4323-8765-acbf50640967,false,Lower Sydenham,51.42484679051851,-0.033330341481054,4,SE26 5AU,4e8ce58e-daea-4d93-9490-11e0724e6445
618db9d0-6279-4bc2-8602-a6cb9d5b1ffc,false,Maida Vale,51.5299947556212,-0.1854326449358559,2,W9 1JS,095bb39d-fce2-48a9-a766-d2c297c55985
269109e6-b0f7-4ffa-bc8b-2aeb20ab136c,false,Maidenhead,51.51866742695413,-0.7226749105747798,,SL6 1EW,4e8ce58e-daea-4d93-9490-11e0724e6445
6e6b54b6-620b-4709-b0f0-ceb46209acac,false,Malden Manor,51.38460911046991,-0.2611204124317338,4,KT3 5PN,d68422e6-b4c1-4d76-ad60-6fdc8758d831
2e1443b2-99be-4db0-aa7b-9615e5470e12,false,Manor House,51.570746986190926,-0.0956849757319274,"2,3",N4 1BZ,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
68a7ec84-d08f-4f6d-9243-90439873cf8c,false,Manor Park,51.55285442759388,0.045723870186973,"3,4",E12 5EP,d760aad1-f5d3-476a-9030-9fb1c919b639
17d9ab39-318d-4187-bdcb-a6aa315d1997,false,Mansion House,51.5120915984511,-0.0941976572437842,1,EC4N 6JD,fa3a9c79-9948-4923-ac41-55e5962faba9
bd08feb0-ee42-4546-9438-8fe9dc7497da,false,Marble Arch,51.51396523465938,-0.1585712147927576,1,W1C 2JS,095bb39d-fce2-48a9-a766-d2c297c55985
232cce8e-1844-41f1-9e44-c5fb25960c07,false,Maryland,51.54566828299751,0.0056816541842525,3,E15 1SA,d760aad1-f5d3-476a-9030-9fb1c919b639
12ff1843-54c0-448e-a75b-a431c4f8feda,false,Marylebone,51.52239640326536,-0.1634925623109129,1,NW1 6JJ,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
1ebea11f-ac87-4596-beda-b692611daca3,false,Maze Hill,51.48301366443111,0.0032048968185599,3,SE10 9XG,4e8ce58e-daea-4d93-9490-11e0724e6445
e4632ec1-e33a-431d-b2a5-0da34a3832e1,false,Meridian Water,51.60831170899128,-0.050959906384394,4,N18 3HF,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
fadcc04f-24dd-4006-a5a2-3fa57a6179ff,false,Merton Park,51.41339128096901,-0.2013420288124167,"3,4,5,6",SW19 3HA,4e8ce58e-daea-4d93-9490-11e0724e6445
3e89983c-4640-4962-9569-286596907661,false,Mile End,51.5253109195645,-0.0326660842711517,2,E3 4DH,d760aad1-f5d3-476a-9030-9fb1c919b639
f9facc42-7018-498a-8111-eaec6380eb22,false,Mill Hill Broadway,51.6128707220669,-0.2495370648730302,4,NW7 2JU,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
2a2d9e4d-47cf-4919-aebd-703673a85d77,false,Mill Hill East,51.60831630368604,-0.2098957103144066,4,NW7 1BS,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
f3ef6dac-ee8e-4b22-a8a9-61beccce863d,false,Mitcham,51.39748833651944,-0.17087164547873,"3,4,5,6",CR4 4BD,a1f41008-b499-4a71-82d4-444dc4d71d82
c606a117-d41b-4496-bbc1-93761bb30a86,false,Mitcham Eastfields,51.408383659999,-0.154001717426646,3,CR4 2ND,a1f41008-b499-4a71-82d4-444dc4d71d82
2434032a-2a65-489c-bb1c-c24f111701f0,false,Mitcham Junction,51.39304231241258,-0.1574366422255893,4,CR4 4HN,a1f41008-b499-4a71-82d4-444dc4d71d82
c5ed4730-14c1-4642-9e10-6cfbe543498b,false,Monument,51.51063027735101,-0.0861883132610571,1,EC4R 9AA,fa3a9c79-9948-4923-ac41-55e5962faba9
22376582-8ca3-40dc-b9c0-a192e78e6ce0,false,Moor Park,51.62992995953362,-0.4329130164958966,"6,7",HA6 2JQ,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
1c537313-6db3-4740-b1b0-f81383ba89fe,false,Moorgate,51.51843699583112,-0.0890176874196191,1,EC2M 6TX,fa3a9c79-9948-4923-ac41-55e5962faba9
506b4bac-2ec1-43f5-8cae-ee9b2b332d74,false,Morden,51.40218564474951,-0.1948519795190437,4,SM4 5AZ,4e8ce58e-daea-4d93-9490-11e0724e6445
561c3c51-edd8-451a-8282-f932ade6f80c,false,Morden Road,51.408871575514766,-0.1928056750933962,"3,4,5,6",SW19 3BX,4e8ce58e-daea-4d93-9490-11e0724e6445
2b176099-3585-4347-96de-e8f7217149ec,false,Morden South,51.39630737175914,-0.2003015597212806,4,SM4 5AN,4e8ce58e-daea-4d93-9490-11e0724e6445
5106bb92-15f7-4a97-bff4-a34c67166620,false,Mornington Crescent,51.53436199274684,-0.1387443487247141,2,NW1 2JA,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
5a1f50b1-546e-4f20-b6b3-2c77bb42908d,false,Mortlake,51.46816750082646,-0.2672033097597616,3,SW14 8LN,4e8ce58e-daea-4d93-9490-11e0724e6445
c947b517-cbc3-4786-9c8b-55c0a3a5f9ef,false,Motspur Park,51.395319236610256,-0.2394397426413379,4,KT3 6JJ,d68422e6-b4c1-4d76-ad60-6fdc8758d831
1a933629-dd77-4171-a9bd-027417c88034,false,Mottingham,51.43982506175577,0.0503242023297411,4,SE9 4EN,4e8ce58e-daea-4d93-9490-11e0724e6445
469bc9f5-58de-4909-b84c-f751d237b7d9,false,Mudchute,51.491236163479066,-0.0149599448810793,2,E14 9UW,d760aad1-f5d3-476a-9030-9fb1c919b639
8eae21c0-ed0f-4fe4-9364-7d295b9a1791,false,Neasden,51.55462731004116,-0.2501150416936122,3,NW10 1PH,095bb39d-fce2-48a9-a766-d2c297c55985
c5945432-512a-40f2-81ac-1523d22a7baa,false,New Addington,51.34259048309321,-0.0173833270693507,"3,4,5,6",CR0 0DE,a1f41008-b499-4a71-82d4-444dc4d71d82
cdebea72-6272-4a73-afc0-e5158a076232,false,New Barnet,51.64853648940239,-0.1729697122847567,5,EN5 1QT,c31d725d-5697-4031-94b4-0b4545cf75ef
e82fb628-c6ab-47b0-9741-2d21bd6e485c,false,New Beckenham,51.41670549342136,-0.0353049492508049,4,BR3 1QW,a1f41008-b499-4a71-82d4-444dc4d71d82
a4ae0ade-a04b-43df-90b7-ebb66b5322ea,false,New Cross,51.47642936493697,-0.0322788114450521,2,SE14 6LD,4e8ce58e-daea-4d93-9490-11e0724e6445
3ee5cd25-46f2-4b25-9c05-2195a7b723b9,false,New Cross Gate,51.475264866034166,-0.0395290518483199,2,SE14 6AR,4e8ce58e-daea-4d93-9490-11e0724e6445
e67f249f-ee4e-4ff3-93c8-415f3f896b74,false,New Eltham,51.43769077832163,0.0704446186894692,4,SE9 2AB,4e8ce58e-daea-4d93-9490-11e0724e6445
0782ff96-d748-4e37-8d0c-58f2f1f9069e,false,New Malden,51.4035554892389,-0.2562181023415529,4,KT3 4PX,d68422e6-b4c1-4d76-ad60-6fdc8758d831
03a81519-640e-4834-8220-3d3d00583c76,false,New Southgate,51.61409343513603,-0.1430097748581647,4,N11 1QH,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
b6e0c988-8bdf-4380-abb3-1c1dae8b5422,false,Newbury Park,51.57563850646377,0.0903031581978967,4,IG2 7RN,c31d725d-5697-4031-94b4-0b4545cf75ef
083b6bbc-456d-4ad0-9bd3-2e9d28dbd71d,false,Nine Elms,51.48000104922924,-0.1285009828307203,1,SW8 2NA,4e8ce58e-daea-4d93-9490-11e0724e6445
af892eed-72a4-4145-9aed-594365a6f61b,false,Norbiton,51.41190888768759,-0.284199943193106,5,KT2 7AZ,d68422e6-b4c1-4d76-ad60-6fdc8758d831
2886eb7a-a19b-4126-8549-53dba7f3406c,false,Norbury,51.41118830417269,-0.1227994009734732,3,SW16 3RW,4e8ce58e-daea-4d93-9490-11e0724e6445
fe54f4d5-c675-43d4-969a-4e9088f32fe7,false,North Acton,51.52343200460989,-0.2597295239222282,"2,3",W3 6UP,095bb39d-fce2-48a9-a766-d2c297c55985
cca944e7-cca6-417b-a6dc-552744f5c290,false,North Dulwich,51.45448166721483,-0.0879186802737289,"2,3",SE21 7BX,4e8ce58e-daea-4d93-9490-11e0724e6445
9f77073d-13b3-4aac-a8f2-acf0c2c18b56,false,North Ealing,51.51762181807098,-0.2889935477531711,3,W5 3AF,095bb39d-fce2-48a9-a766-d2c297c55985
acc56c69-d6f6-4344-839d-c686fec72ff1,false,North Greenwich,51.5002551610895,0.0035862591259508,"2,3",SE10 0PH,4e8ce58e-daea-4d93-9490-11e0724e6445
4d673bb0-a2a2-411e-ab38-d060f5b6254e,false,North Harrow,51.58463070784392,-0.3626329855990683,5,HA2 7SR,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
6aab20d6-0e59-4ecd-b99a-e96df6e02810,false,North Sheen,51.46541914451982,-0.2863974619694099,3,TW9 4QA,d68422e6-b4c1-4d76-ad60-6fdc8758d831
d54d67bb-9539-45f0-93e8-e92f069462a5,false,North Wembley,51.56239579644328,-0.3039482139132909,4,HA0 3NT,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
61878675-ce83-4fd7-bfac-76342d15632b,false,Northfields,51.50049115689572,-0.3150648129885717,3,W13 9QU,095bb39d-fce2-48a9-a766-d2c297c55985
f440bd3c-e97c-4b92-826d-0cdf45081c0a,false,Northolt,51.54821230018008,-0.3684405875976204,5,UB5 4AA,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
80d35046-f9e8-4130-9df8-aa2ad7f2f316,false,Northolt Park,51.55761846530492,-0.3594341888531511,5,UB5 4XE,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
92e71c37-4397-4741-9f90-5c49c5709be4,false,Northumberland Park,51.60201564713907,-0.054132025471732,3,N17 0HY,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
b886e7d5-7369-4e9a-90fc-97c0c881897a,false,Northwick Park,51.57850816965304,-0.3181993860133686,4,HA3 0AT,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
b00d2e83-b351-4262-b1cc-a0afd25b20e1,false,Northwood,51.61121291958136,-0.4238377761958177,6,HA6 2XL,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
727c636a-250b-4fd1-b86c-71e24d445338,false,Northwood Hills,51.60080197791432,-0.4093113480568928,6,HA6 1NZ,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
493da376-af3a-4e81-bd12-0c8d8319cf04,false,Norwood Junction,51.39695420145057,-0.0752098562061818,4,SE25 5AG,4e8ce58e-daea-4d93-9490-11e0724e6445
871133b6-4992-42b0-afde-c2a37c42438c,false,Notting Hill Gate,51.50937501801177,-0.1959216162263908,"1,2",W11 3HT,095bb39d-fce2-48a9-a766-d2c297c55985
d9b3d1c7-6bfd-4c4f-a723-c93a00275dee,false,Nunhead,51.46657989886173,-0.0536797424804539,2,SE15 3XE,4e8ce58e-daea-4d93-9490-11e0724e6445
be975cc6-f52e-421f-8941-be52ab44fecd,false,Oakleigh Park,51.63767609370897,-0.1661949649938359,4,EN5 1BU,c31d725d-5697-4031-94b4-0b4545cf75ef
722bb650-1066-4afd-a241-e7263388ffe4,false,Oakwood,51.64763774735996,-0.1318535388133937,5,N14 4UT,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
02e2c554-21f4-4da8-8c1c-9e76c3b83ff6,false,Ockendon,51.52199012375081,0.2904834800234525,7,RM15 6PD,c31d725d-5697-4031-94b4-0b4545cf75ef
1cd39885-66f1-47e2-8948-eb468ad78c3f,false,Old Street,51.52558133074304,-0.0876229573873512,1,EC1V 9NR,fa3a9c79-9948-4923-ac41-55e5962faba9
fce69ac2-1d6d-4d40-bb3a-0ce7f9f94e0b,false,Orpington,51.37352019592453,0.0890289019388343,6,BR6 0SX,a1f41008-b499-4a71-82d4-444dc4d71d82
bfa12d6a-383f-43e3-8294-4a59526d0f2d,false,Osterley,51.48121623575927,-0.3520960888490031,4,TW7 4PU,d68422e6-b4c1-4d76-ad60-6fdc8758d831
e7375045-767a-4b77-9f95-177e559a56d5,false,Oval,51.48141241737747,-0.1133210751213317,2,SE11 4PP,4e8ce58e-daea-4d93-9490-11e0724e6445
7d6570e0-c264-4105-a26e-7864393b92ed,false,Oxford Circus,51.51522317440166,-0.1408361701333405,1,W1C 2JS,095bb39d-fce2-48a9-a766-d2c297c55985
8c48700f-ac44-48e1-a2dc-aea7d4991c6b,false,Paddington,51.51539350022652,-0.1757367502657722,1,W2 1RH,095bb39d-fce2-48a9-a766-d2c297c55985
b7c661e4-f398-46e6-8d61-08ba9b216151,false,Palmers Green,51.61878657015084,-0.1102724993229847,4,N13 4PN,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
27648067-a585-4805-ab74-00aa074e7fd2,false,Park Royal,51.526833556086295,-0.2849289129671047,3,W5 3EL,095bb39d-fce2-48a9-a766-d2c297c55985
c5d15056-0c1c-42b4-b056-8ee86c3567b5,false,Parsons Green,51.47495982565945,-0.2011244900122527,2,SW6 4HU,4e8ce58e-daea-4d93-9490-11e0724e6445
989c19af-5262-4129-b0c2-2beb9ac05c48,false,Peckham Rye,51.46951125269604,-0.0699835529061943,2,SE15 5DQ,4e8ce58e-daea-4d93-9490-11e0724e6445
3c92803b-3372-4e16-bf55-adc1093852fd,false,Penge East,51.41997526227589,-0.0544952646379757,4,SE20 7BQ,4e8ce58e-daea-4d93-9490-11e0724e6445
904a20e1-90e2-41a2-a948-b16431f92424,false,Penge West,51.41806283133318,-0.0606457643426384,4,SE20 8NU,4e8ce58e-daea-4d93-9490-11e0724e6445
758cb75e-e95c-47bb-a588-65c0ef1438de,false,Perivale,51.53634129467288,-0.3230704159011666,4,UB6 7NP,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
975de10c-b4bc-4ef1-903a-f3abe8d4665a,false,Petts Wood,51.38859911569542,0.0744800301001627,5,BR5 1LZ,a1f41008-b499-4a71-82d4-444dc4d71d82
a29dc7ea-f140-4f03-9755-7c709a066040,false,Phipps Bridge,51.403376431529686,-0.182296786948212,"3,4,5,6",CR4 3QN,a1f41008-b499-4a71-82d4-444dc4d71d82
78974d23-26f1-44ca-a34b-526fb180e30b,false,Piccadilly Circus,51.50969653217059,-0.1337115961590762,1,W1J 9HS,095bb39d-fce2-48a9-a766-d2c297c55985
0dc4c33c-a54e-4c36-9cc9-ece24b27bd1c,false,Pimlico,51.48955264664939,-0.1331082573913848,1,SW1V 2JA,4e8ce58e-daea-4d93-9490-11e0724e6445
04cec229-e607-4480-950f-ad32600256f5,false,Pinner,51.59236105660715,-0.3812237817376104,5,HA5 5LZ,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
5c8087f3-9839-434b-821a-aa7768363031,false,Plaistow,51.53128836681778,0.0177806419969851,3,E13 0DY,d760aad1-f5d3-476a-9030-9fb1c919b639
b38a6659-569b-4bca-8a63-3ae9d630b35a,false,Plumstead,51.48979256526223,0.0842996169709163,4,SE18 7EA,4e8ce58e-daea-4d93-9490-11e0724e6445
2ec74c86-7a67-4710-99eb-fe75b3ff1af0,false,Ponders End,51.642730637439406,-0.0345251044598684,5,EN3 4LA,c31d725d-5697-4031-94b4-0b4545cf75ef
444b45a5-ce8d-4f9c-a972-944912a27390,false,Pontoon Dock,51.50221627291442,0.033325707548925,3,E16 2SB,d760aad1-f5d3-476a-9030-9fb1c919b639
8bb02ca7-6c03-4d01-a168-9d5573e114ee,false,Poplar,51.507588044837625,-0.0172754932925174,2,E14 0DS,d760aad1-f5d3-476a-9030-9fb1c919b639
309da86d-3773-4b62-8794-4e6af3fcd58b,false,Preston Road,51.57210324779927,-0.2949720074830668,4,HA3 0PS,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
28de23d6-b488-4f7b-afd8-32fda9c04d8a,false,Prince Regent,51.50943460724026,0.0334885741146771,3,E16 3HE,d760aad1-f5d3-476a-9030-9fb1c919b639
b28c3042-81d3-436b-8540-9443c0f3dd94,false,Pudding Mill Lane,51.534327836050565,-0.0127685119445471,"2,3",E15 2PH,d760aad1-f5d3-476a-9030-9fb1c919b639
ea161e82-7368-4c29-98b8-760dd711bc44,false,Purfleet,51.48117339669361,0.2367748390971877,7,RM16 1PL,c31d725d-5697-4031-94b4-0b4545cf75ef
7f26e901-2e97-4aec-a9c5-7506f16eb4a3,false,Purley,51.337363370371314,-0.1136135170910838,6,CR8 2AP,a1f41008-b499-4a71-82d4-444dc4d71d82
98759458-d04c-4800-9779-bd152b615c36,false,Purley Oaks,51.34698918049688,-0.0988153325005631,6,CR2 0ND,a1f41008-b499-4a71-82d4-444dc4d71d82
a32b85ec-0385-4203-8488-aa07a5cb1694,false,Putney,51.46095217815324,-0.2166033707924624,"2,3",SW15 1RT,4e8ce58e-daea-4d93-9490-11e0724e6445
4a9ad9f5-240c-4284-85fc-ce4edd6f2536,false,Putney Bridge,51.46786499705636,-0.2093654143019544,2,SW6 3UH,4e8ce58e-daea-4d93-9490-11e0724e6445
8d5cb0e1-9017-4295-a579-cb29939bd0dc,false,Queens Park,51.53431231776354,-0.2047981469506716,2,NW6 6HJ,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
07b40685-33b2-42fb-91f7-87f91c2235d2,false,Queens Road Peckham,51.47428461792391,-0.0573549786690293,2,SE15 2JR,4e8ce58e-daea-4d93-9490-11e0724e6445
fbc9e31e-6fbc-4666-9b9d-0ca5736ec604,false,Queensbury,51.59388250931327,-0.286331592620629,4,HA8 5NP,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
02b00f73-e182-451f-88eb-ccf5c41ff1c2,false,Queenstown Road,51.47495888831451,-0.1473553108451531,2,SW8 3RX,4e8ce58e-daea-4d93-9490-11e0724e6445
7fbff5f6-999d-4dcc-8e78-ab4d32aeaf81,false,Queensway,51.51044892854765,-0.1874199010483689,1,W2 4SS,095bb39d-fce2-48a9-a766-d2c297c55985
98fcc2b0-e6fb-4d17-b768-95dce7a97bd1,false,Rainham,51.517340830335705,0.1906919776381577,6,RM13 9YH,c31d725d-5697-4031-94b4-0b4545cf75ef
87fc2e86-5c2d-4c58-9fd7-bac351ae8706,false,Ravensbourne,51.41387036990734,-0.0069378155298457,4,BR3 5HE,a1f41008-b499-4a71-82d4-444dc4d71d82
ae6be160-892c-4f7b-9ec3-9d3a76156d83,false,Ravenscourt Park,51.494067596546,-0.2359692298601434,2,W6 0UG,095bb39d-fce2-48a9-a766-d2c297c55985
6e587770-1545-484c-ae24-a5f83c248d62,false,Rayners Lane,51.57539612738852,-0.3710608057487111,5,HA5 5EG,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
be6d34a8-c125-4f9c-8827-2a68fc174a22,false,Raynes Park,51.40937497118362,-0.2299129362746093,4,SW20 8NE,4e8ce58e-daea-4d93-9490-11e0724e6445
df4ac64d-37e7-4d85-ac7c-4f7b17ba418d,false,Reading,51.45878456681263,-0.9718776209963323,,RG1 1LZ,095bb39d-fce2-48a9-a766-d2c297c55985
e3fdc4e4-8bce-4e2f-8282-edfd9691b041,false,Rectory Road,51.55876336735922,-0.0683856644542954,2,N16 7QB,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
