place,name,address,latitude,longitude,category,ranking,url,website
ChIJd-rG30kddkgRkUDIyBCSy3M,Three Colts Tavern,"199 Cambridge Heath Rd, London E2 0EL, United Kingdom",51.5247041,-0.0550841,bar,4.5,,
ChIJd-rG30kddkgRkUDIyBCSy3M,Three Colts Tavern,"199 Cambridge Heath Rd, London E2 0EL, United Kingdom",51.5247041,-0.0550841,bar,4.5,,
ChIJd0xuClQbdkgRuQ-YmcciBpo,Rising Sun,"38 Cloth Fair, Barbican, London EC1A 7JQ, United Kingdom",51.51907199999999,-0.0998001999999999,bar,4.3,,
ChIJd1BZ4sUcdkgRlpQYDn4VkjA,The Marquis of Cornwallis,"304 Bethnal Grn Rd, Bethnal Green, London E2 0AG, United Kingdom",51.5263258,-0.0643528,bar,4.4,,
ChIJd1wNDl4bdkgRlwwnBMzQvc0,The Duke of Cambridge,"30 St Peter's St, London N1 8JT, United Kingdom",51.5345849,-0.0986845,bar,4.2,,
ChIJd1wNDl4bdkgRlwwnBMzQvc0,The Duke of Cambridge,"30 St Peter's St, London N1 8JT, United Kingdom",51.5345849,-0.0986845,bar,4.2,,
ChIJd1ypDBir2EcRaKPi_qfq_Zw,The Black Horse,"318 Crofton Rd, Locksbottom, Orpington BR6 8NW, United Kingdom",51.3682392,0.0568217,bar,4.2,,
ChIJd1ypDBir2EcRaKPi_qfq_Zw,The Black Horse,"318 Crofton Rd, Locksbottom, Orpington BR6 8NW, United Kingdom",51.3682392,0.0568217,bar,4.2,,
ChIJd1ypDBir2EcRaKPi_qfq_Zw,The Black Horse,"318 Crofton Rd, Locksbottom, Orpington BR6 8NW, United Kingdom",51.3682392,0.0568217,bar,4.2,,
ChIJd1ypDBir2EcRaKPi_qfq_Zw,The Black Horse,"318 Crofton Rd, Locksbottom, Orpington BR6 8NW, United Kingdom",51.3682392,0.0568217,bar,4.2,,
ChIJd1ypDBir2EcRaKPi_qfq_Zw,The Black Horse,"318 Crofton Rd, Locksbottom, Orpington BR6 8NW, United Kingdom",51.3682392,0.0568217,bar,4.2,,
ChIJd3bINO4DdkgRel4mzyIeolg,The Oystercatcher,"Kings Lodge, Victoria Parade, Greenwich SE10 9FR, United Kingdom",51.48302049999999,-0.0149228,bar,4.1,,
ChIJd3bINO4DdkgRel4mzyIeolg,The Oystercatcher,"Kings Lodge, Victoria Parade, Greenwich SE10 9FR, United Kingdom",51.48302049999999,-0.0149228,bar,4.1,,
ChIJd3ly4TobdkgR6WMYc91z15Q,Mabel's Tavern,"9 Mabledon Pl, London WC1H 9AZ, United Kingdom",51.5278305,-0.1275718,bar,4.3,,
ChIJd3ly4TobdkgR6WMYc91z15Q,Mabel's Tavern,"9 Mabledon Pl, London WC1H 9AZ, United Kingdom",51.5278305,-0.1275718,bar,4.3,,
ChIJd3ly4TobdkgR6WMYc91z15Q,Mabel's Tavern,"9 Mabledon Pl, London WC1H 9AZ, United Kingdom",51.5278305,-0.1275718,bar,4.3,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,bar,4.4,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,bar,4.4,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,bar,4.4,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,bar,4.4,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,restaurant,4.4,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,bar,4.4,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,bar,4.4,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,bar,4.4,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,restaurant,4.4,,
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,bar,4.4,,
ChIJd7_CwuMadkgR1iI2gEAlQHs,The Hawley Arms,"2 Castlehaven Rd, London NW1 8QU, United Kingdom",51.5419868,-0.1452378,bar,4.5,,
ChIJd7_CwuMadkgR1iI2gEAlQHs,The Hawley Arms,"2 Castlehaven Rd, London NW1 8QU, United Kingdom",51.5419868,-0.1452378,bar,4.5,,
ChIJd9Ry3tUadkgROpKN1-SLP7Y,Horse & Groom,"128 Great Portland St, London W1W 6PS, United Kingdom",51.51984909999999,-0.1424785,bar,4.3,,
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,bar,4.2,,
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,bar,4.2,,
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,bar,4.2,,
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,bar,4.2,,
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,bar,4.2,,
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,bar,4.2,,
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,bar,4.2,,
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,bar,4.2,,
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,bar,4.2,,
ChIJdRGCkSsbdkgRN1TGNX5IX84,"The Duke of York, Fitzrovia","47 Rathbone St, London W1T 1NW, United Kingdom",51.5187105,-0.1359204,bar,4.2,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,bar,4.5,,
ChIJdUa2haEEdkgRtc7Lpf1EcRA,The Rockingham Arms,"Metro Central Heights, 119 Newington Causeway, Elephant and Castle, London SE1 6BN, United Kingdom",51.4959272,-0.0996465,bar,3.7,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,bar,4.4,,
ChIJdXr4_ikbdkgRVbZD6xGynQk,The Ship,"134 New Cavendish St, London W1W 6YB, United Kingdom",51.5203772,-0.1408377,bar,4.3,,
ChIJd_FJ3wEddkgR6YL3yqy0OJA,The Elderfield,"57 Elderfield Rd, Lower Clapton, London E5 0LF, United Kingdom",51.5534679,-0.0469780999999999,bar,4.4,,
ChIJd_FJ3wEddkgR6YL3yqy0OJA,The Elderfield,"57 Elderfield Rd, Lower Clapton, London E5 0LF, United Kingdom",51.5534679,-0.0469780999999999,bar,4.4,,
ChIJd_FJ3wEddkgR6YL3yqy0OJA,The Elderfield,"57 Elderfield Rd, Lower Clapton, London E5 0LF, United Kingdom",51.5534679,-0.0469780999999999,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,bar,4.4,,
ChIJdaT5Wks9dkgRZfnehB7Xlx8,The Admiral Byng - JD Wetherspoon,"186-192 Darkes Ln, Potters Bar EN6 1AF, United Kingdom",51.6995972,-0.1902614,bar,4.1,,
ChIJdaT5Wks9dkgRZfnehB7Xlx8,The Admiral Byng - JD Wetherspoon,"186-192 Darkes Ln, Potters Bar EN6 1AF, United Kingdom",51.6995972,-0.1902614,bar,4.1,,
ChIJdaT5Wks9dkgRZfnehB7Xlx8,The Admiral Byng - JD Wetherspoon,"186-192 Darkes Ln, Potters Bar EN6 1AF, United Kingdom",51.6995972,-0.1902614,bar,4.1,,
ChIJdaT5Wks9dkgRZfnehB7Xlx8,The Admiral Byng - JD Wetherspoon,"186-192 Darkes Ln, Potters Bar EN6 1AF, United Kingdom",51.6995972,-0.1902614,bar,4.1,,
ChIJdaT5Wks9dkgRZfnehB7Xlx8,The Admiral Byng - JD Wetherspoon,"186-192 Darkes Ln, Potters Bar EN6 1AF, United Kingdom",51.6995972,-0.1902614,bar,4.1,,
ChIJdaT5Wks9dkgRZfnehB7Xlx8,The Admiral Byng - JD Wetherspoon,"186-192 Darkes Ln, Potters Bar EN6 1AF, United Kingdom",51.6995972,-0.1902614,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,bar,4.1,,
ChIJdbWadFsDdkgRH-Ux62OIq-E,The Leather Exchange,"15 Leathermarket St, London SE1 3HN, United Kingdom",51.5004827,-0.0848478,bar,4.1,,
ChIJdcbOEkgbdkgRNkpwwyVMQoQ,The Calthorpe Arms,"252 Grays Inn Rd, London WC1X 8JR, United Kingdom",51.524806,-0.1162085,bar,4.3,,
ChIJddCRj-obdkgRxvYd2ql5z0Q,The Black Horse - Pub & Cocktail Bar,"6 Rathbone Pl, London W1T 1HL, United Kingdom",51.5166747,-0.1331198,bar,4.6,,
ChIJddKKqi8bdkgRpaUK8OAa71w,The Lucky Saint,"58 Devonshire St, London W1W 5EA, United Kingdom",51.522243,-0.1442153,bar,4.6,,
ChIJde4XzJgDdkgR3GLJLRGoy8g,The Victoria Inn,"77 Choumert Rd, London SE15 4AR, United Kingdom",51.46734379999999,-0.072238,bar,4.3,,
ChIJde4XzJgDdkgR3GLJLRGoy8g,The Victoria Inn,"77 Choumert Rd, London SE15 4AR, United Kingdom",51.46734379999999,-0.072238,bar,4.3,,
ChIJdeuwv2ccdkgRc1RoMYq9law,The Wheatsheaf,"6 Windus Rd, London N16 6UP, United Kingdom",51.56614709999999,-0.072153,bar,4.5,,
ChIJdeuwv2ccdkgRc1RoMYq9law,The Wheatsheaf,"6 Windus Rd, London N16 6UP, United Kingdom",51.56614709999999,-0.072153,bar,4.5,,
ChIJdeuwv2ccdkgRc1RoMYq9law,The Wheatsheaf,"6 Windus Rd, London N16 6UP, United Kingdom",51.56614709999999,-0.072153,bar,4.5,,
ChIJdeuwv2ccdkgRc1RoMYq9law,The Wheatsheaf,"6 Windus Rd, London N16 6UP, United Kingdom",51.56614709999999,-0.072153,bar,4.5,,
ChIJdeuwv2ccdkgRc1RoMYq9law,The Wheatsheaf,"6 Windus Rd, London N16 6UP, United Kingdom",51.56614709999999,-0.072153,bar,4.5,,
ChIJdeuwv2ccdkgRc1RoMYq9law,The Wheatsheaf,"6 Windus Rd, London N16 6UP, United Kingdom",51.56614709999999,-0.072153,bar,4.5,,
ChIJdfpjmeEadkgRZT_xyGVkbA8,Bucks Head,"202 Camden High St, London NW1 8QR, United Kingdom",51.5402506,-0.1434796,bar,4.5,,
ChIJdzJhPHgbdkgRIN-GeZsneZk,Lore of the Land,"4 Conway St, London W1T 6BB, United Kingdom",51.52211130000001,-0.1396342,bar,4.6,,
ChIJe0d53vwEdkgREBIjpHxxLxc,Nine Elms Tavern,"2 Riverlight Quay, Nine Elms Ln, Nine Elms, London SW11 8AY, United Kingdom",51.482586,-0.1374082,bar,4.2,,
ChIJe1g0sM8EdkgRVHZmKAHJd_g,Great British Pub Food,"2bx, 35 Whitehall, London SW1A 2BX, United Kingdom",51.5065002,-0.1270521,bar,4.2,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,bar,4.4,,
