pub_identity,station_identity,detail_name,address,category,colour,detail_deletion,detail_latitude,detail_longitude,extra,place,rank
ff07c9fe-4a19-4305-beb1-c98347370fbc,75d3e34e-3654-4a83-b2a6-bb658144d808,Cave Cuvée,"250A Bethnal Grn Rd, London E2 0AA, UK",Bar,#000000,False,51.52614277670208,-0.0665891915559768,Wine bar,ChIJS7fSV28ddkgRkqrP6Io3CKo,4.5
b4bfcf5b-a2f7-4a22-ba3d-6acacb40d59a,08d27125-da1f-4d06-bdc3-ee4604a498d0,The Cocktail Trading Co,"68 Bethnal Grn Rd, London E1 6GQ, UK",Bar,#000000,False,51.5243757379655,-0.0723820924758911,Cocktail bar,ChIJLdASRtUEdkgRQBluAGfwXuo,4.8
1c199a57-3098-4df8-bdac-264d8eab6968,08d27125-da1f-4d06-bdc3-ee4604a498d0,BrewDog,"51 Bethnal Grn Rd, London E1 6LA, UK",Bar,#000000,False,51.52461062394032,-0.0726496428251266,Tuesday night quiz,ChIJgQuNkLccdkgRg_KsAYlhQH0,4.3
78a786cb-976f-421b-8fc5-101cd371de99,08d27125-da1f-4d06-bdc3-ee4604a498d0,London Shuffle Club,"4 Ebor St, London E1 6AW, UK",Bar,#000000,False,51.52403780042324,-0.0757335126399993,Shuffleboard,ChIJSwORMLccdkgRhaZIKJyD9ss,4.4
d16c1055-642f-4853-a97c-5c7ed1baf76b,08d27125-da1f-4d06-bdc3-ee4604a498d0,The Crown and Shuttle,"226 Shoreditch High St, London E1 6PJ, UK",Bar,#000000,False,51.52249013959898,-0.0781421363353729,Junkyard decor with live drawing on Mon,ChIJTzJdbLocdkgRf26tYt-OSbc,4.2
75ff695e-964e-4d8a-bdb5-fbc0a6c5e540,9a9cba8c-c0d8-4211-af39-154a04ca5e14,The Alchemist Bevis Marks,"6 Bevis Marks, Aldgate, London EC3A 7BA, UK",Bar,#000000,False,51.51512076697531,-0.0795010104775428,Masterclasses at unique decor with outdoor seating,ChIJ47jG1LIcdkgRYLZNExd-7Dg,4.4
63db9012-b8c4-42e1-8d9b-20a6784a5bcc,21d98f91-f4f6-4a17-9c96-2f81a74a8a5c,Eataly London,"135 Bishopsgate, London EC2M 3YD, UK",Restaurant,#000000,False,51.51875876529167,-0.0801718980073928,Cookery classes,ChIJpyikXVwddkgRUsUTva-SGR4,4.2
ba80cc96-10c6-4a81-b064-939b49818c4e,c5ed4730-14c1-4642-9e10-6cfbe543498b,The Folly,"41 Gracechurch St, London EC3V 0BT, UK",Restaurant,#000000,False,51.511209130421335,-0.0859158486127853,Botanical bar with occasional live music performances,ChIJ9RsBt1MDdkgRuzebvU6Jwc0,3.9
d272b768-d040-401f-b3e4-f6f70bce1896,9a9cba8c-c0d8-4211-af39-154a04ca5e14,The Hung Drawn & Quartered,"26-27 Great Tower St, London EC3R 5AQ, UK",Bar,#000000,False,51.50960114527968,-0.0807814300060272,Traditional pub,ChIJMzQ-Ck4DdkgRMwMt3XbK8MM,4.3
bd91ccd3-b983-4477-a300-f8916dc45c1d,9a9cba8c-c0d8-4211-af39-154a04ca5e14,BrewDog,"21 Great Tower St, London EC3R 5AR, UK",Bar,#000000,False,51.51004623690718,-0.081004723906517,Shuffle board,ChIJcfhu-h8DdkgRjcBLxNspos4,4.4
f941dc57-006f-47b0-99db-c265d31e4139,7a683234-b0e5-49f4-b894-55b5ddaa9eef,Forge,"24 Cornhill, London EC3V 3ND, UK",Bar,#000000,False,51.51326441420718,-0.0871225073933601,City bar,ChIJvbvsblMDdkgRWk4N14gsW1c,3.8
c1f966e4-2396-4607-bf7c-638fe4f68399,7a683234-b0e5-49f4-b894-55b5ddaa9eef,Simmons Bar | Bank,"33 Cornhill, London EC3V 3ND, UK",Bar,#000000,False,51.51329675549523,-0.0863406434655189,City bar,ChIJmcZJWesDdkgRJjyUEFN7HRw,4.8
b5a2c34a-55bc-4845-8a76-6e98db66aaf8,7a683234-b0e5-49f4-b894-55b5ddaa9eef,"The Tokenhouse, Moorgate","4 Moorgate, London EC2R 6DA, UK",Bar,#000000,False,51.515241155005725,-0.0892454758286476,City pub,ChIJO5M9SqscdkgRPgfA3TQqZMY,4.1
f5e951e4-ab9a-4e8e-926e-94d26bcdc5cf,7a683234-b0e5-49f4-b894-55b5ddaa9eef,The Anthologist,"58 Gresham St, London EC2V 7BB, UK",Bar,#000000,False,51.51493778490554,-0.0913459807634353,Outdoor seating. Sat/Sun closed,ChIJF3NsK1UDdkgRuRoigDoWCI4,4.0
7e16cbd6-a99a-47cf-80be-c703c8124708,17d9ab39-318d-4187-bdcb-a6aa315d1997,Slug & Lettuce,"Wood St, Aldermanbury, London EC2V 7JQ, UK",Bar,#000000,False,51.516413096035286,-0.0939822569489479,Cocktail making classes,ChIJKTgxekkDdkgRMrlRtR8HVRc,4.2
a200a385-ff70-45dc-9adf-9510a1987cca,75ce5eca-98a5-4f36-becb-ff8510450dee,The Paternoster,"Paternoster Square, 2-4 Queens Head Passage, London EC4M 7DZ, UK",Bar,#000000,False,51.5150894702082,-0.098445788025856,City bar,ChIJLxLprFQbdkgRtUgMtORgA6U,4.1
f322dcd3-d294-447d-b40f-2293fe1d3659,1cd39885-66f1-47e2-8948-eb468ad78c3f,Tayēr + Elementary,"152 Old St, London EC1V 9BW, UK",Bar,#000000,False,51.52506704189031,-0.0913714617490768,Cocktail bar,ChIJP72YPh8ddkgRHAMOeJp_gEI,4.5
a89a85f1-3fa7-4d38-9d21-19044982d2b1,1cd39885-66f1-47e2-8948-eb468ad78c3f,Grind,"213 Old St, London EC1V 9NR, UK",Bar,#000000,False,51.52595983891249,-0.0881551578640937,Outdoor seating,ChIJLWv3G6YcdkgRm3YOJwo4rXc,4.2
72debb8c-1ea0-453a-a93e-e127a262ea06,1cd39885-66f1-47e2-8948-eb468ad78c3f,Serata Hall,"207 Old St, London EC1V 9NR, UK",Bar,#000000,False,51.52593000976194,-0.088680200278759,Wed 7pm quiz and cocktail/gin masterclasses,ChIJgbaKVREddkgRIZ-TnkN9px4,3.9
9a80a623-9382-462c-babf-009110a1d804,1cd39885-66f1-47e2-8948-eb468ad78c3f,Sports Bar & Grill - Old Street,"174-180 Old St, London EC1V 9RQ, UK",Bar,#000000,False,51.52527730968076,-0.0901252403855323,Digital darts,ChIJg_5suKcddkgRLRQMFdMNVg8,4.0
11e6a9b3-c9bb-4074-99b3-ac719ffcd1ff,da3e0e78-55c6-44ac-9110-c0bc2d8436de,TT Liquor,"17B Kingsland Rd, London E2 8AA, UK",Bar,#000000,False,51.5286750441442,-0.0781404599547386,"Rooftop bar. Attached cinema, live music and DJs. Closed Mon",ChIJMREosbscdkgRNDgmfwqxwT0,4.9
3f6bf04b-f937-4506-95f6-85d35ea6d738,da3e0e78-55c6-44ac-9110-c0bc2d8436de,Brewhouse & Kitchen,"397-400 Geffrye St, London E2 8HZ, UK",Restaurant,#000000,False,51.53081317776536,-0.0758146494626998,Gin and beer tasting,ChIJWVGAeosddkgRg8vvfHkWC2M,4.3
5f107b8f-94d2-4c95-b3e6-3a4bcc5183a9,da3e0e78-55c6-44ac-9110-c0bc2d8436de,Hoxton Cabin,"132 Kingsland Rd, London E2 8DP, UK",Bar,#000000,False,51.530602726965405,-0.0769036263227462,Mon-Sat: comedy,ChIJY31S-LscdkgR2jE9vrDCz-k,4.6
51735582-57d4-4609-9d86-1cda1d9e0e9a,da3e0e78-55c6-44ac-9110-c0bc2d8436de,Looking Glass Cocktail Club,"49 Hackney Rd, London E2 7NX, UK",Bar,#000000,False,51.528192797807776,-0.0762729719281196,Tue: music. Fri:drag bingo. Sat-Mon closed,ChIJfw2aLrocdkgR4t1QwEUrTko,4.2
45cb2079-73b3-494c-9438-bf437bd0cd3a,324ae823-eecc-45ad-94c1-15915c736bc1,Binch,"51 Greenwood Rd, London E8 1NT, UK",Bar,#0275d8,False,51.5461874282548,-0.0640960782766342,Fondue nights Wed/Thur,ChIJ8-kVBEgddkgR7G5FV4CcSfU,4.9
c090169c-1d66-4cfc-9e3c-50a809591626,a0923153-0281-4929-ad5e-5f65c28f1437,Beer Merchants Tap,"99 Wallis Rd, London E9 5LN, UK",Bar,#0275d8,False,51.54449101858209,-0.0240902602672576,Bar snacks only,ChIJ3fFH0BIddkgRFwfBSFLUb4M,4.6
863b8b33-da71-4a22-a68f-4a676e39cfbe,3e89983c-4640-4962-9569-286596907661,The Eleanor Arms,"460 Old Ford Rd., Old Ford, London E3 5JP, UK",Bar,#000000,False,51.53509540036926,-0.0330414623022079,Jazz 8pm Sun. 1st Thur quiz. Fri/Sat disco. Board games,ChIJ148Ubj0ddkgRaczYWt6SWJI,4.7
975140ad-4162-4d88-9951-a5d17284eb9a,3e89983c-4640-4962-9569-286596907661,The Wentworth Arms,"127 Eric St, Bow, London E3 4SR, UK",Bar,#000000,False,51.524547834824126,-0.033717043697834,"Quiz, bingo and music",ChIJHfZiazAddkgRh5cO6fes5RA,4.7
0748c729-9d48-488a-b224-f6bcec262442,3e89983c-4640-4962-9569-286596907661,The Cherry,"359 Mile End Rd, London E3 4QS, UK",Bar,#000000,False,51.52449547572751,-0.0367992371320724,Pretty decor. Tue 8pm quiz. Karaoke hire,ChIJByuBlC8ddkgRwHUpHHVv5z4,3.8
34309755-2f23-4ca1-9364-121e9c9c13cb,3e89983c-4640-4962-9569-286596907661,The Coborn,"8 Coborn Rd, Bow, London E3 2DA, UK",Bar,#000000,False,51.526988411163046,-0.0300813093781471,Sun 7pm quiz and atrium dining,ChIJ6cztPjoddkgR6kKXH3DZKJU,4.4
e9b0c3df-1659-4ac8-9f43-9e5e5f4c3b9f,debe8a35-cd92-41a3-b1c7-e77954bb269a,The Anchor & Hope,"15 High Hill Ferry, London E5 9HE, UK",Bar,#000000,False,51.56816435067164,-0.0528552755713462,Canalside bar with outdoor seating,ChIJa7OT-U0cdkgR7Uz6gs5Q7Dw,4.4
5872f0ee-2ff1-41b5-bacd-7779d34bbb7c,e3fdc4e4-8bce-4e2f-8282-edfd9691b041,The London Tavern,"92 Rendlesham Rd, London E5 8PA, UK",Bar,#0275d8,False,51.558693578184354,-0.0633960217237472,Traditional pub,ChIJ6THf6VgcdkgRl7E5UFc3Iwo,4.3
10dc64f5-8af5-40bf-a626-55a2c00a913d,debe8a35-cd92-41a3-b1c7-e77954bb269a,The Clapton Hart,"231 Lower Clapton Rd, Lower Clapton, London E5 8EH, UK",Bar,#000000,False,51.55777182330397,-0.0561205297708511,Occasional pub quiz,ChIJHR4pfPgcdkgRZRSlOZj1q4A,4.1
9b5c6aa8-437d-4ea5-8464-315a27f9d6a8,bbb759cc-c8f9-40e2-8000-4de5c72206c2,The High Cross Pub,"350 High Rd, London N17 9HT, UK",Bar,#0275d8,False,51.58930973198541,-0.0700955092906951,Unique looking pub,ChIJUYvxQrYddkgRmRpdytIXMvk,4.7
24f986b5-187e-42fc-b67e-0727cdea5e21,721bb2e0-b62c-4ae0-92af-d12c9383ff2a,No.8 Tottenham,"724-726 High Rd, London N17 0AG, UK",Bar,#0275d8,False,51.60202226778632,-0.0674914196133613,Football themed pub,ChIJt4Ww_p4edkgRs99YR5lo9WY,4.1
262f94d5-8c95-4f3c-b275-61d230450b40,721bb2e0-b62c-4ae0-92af-d12c9383ff2a,The Bill Nicholson,"102 Northumberland Park, London N17 0TS, UK",Bar,#0275d8,False,51.60570725270569,-0.0615526735782623,Football pub,ChIJ_9Blpe4fdkgRRNqpWjOXDxQ,4.5
13fb6723-9762-460f-95e1-0da7c5a12f52,721bb2e0-b62c-4ae0-92af-d12c9383ff2a,The Coach & Horses,"862 High Rd, London N17 0EY, UK",Bar,#0275d8,False,51.60754276171185,-0.0677794218063354,Traditional pub,ChIJG3KNUpgedkgRE8sbeiU3MwI,4.5
ff20b3c0-b8ab-433e-9c1f-cfed10f20a3c,92e71c37-4397-4741-9f90-5c49c5709be4,Redemption Brew Co,"Unit 16, Compass West Industrial Estate, West Rd, London N17 0XL, UK",Bar,#0275d8,False,51.60626822045061,-0.0583641976118087,Spurs bar open match days,ChIJc6-bxIQedkgRyyeu_gGSuLg,4.8
db9735e9-0aa8-4c6b-9ca7-96843efe0c93,721bb2e0-b62c-4ae0-92af-d12c9383ff2a,The Gilpins Bell,"50-54 Fore St, Silver St., London N18 2SS, UK",Bar,#0275d8,False,51.61010797725119,-0.0657466426491737,Weatherspoons. Thur karaoke,ChIJ7VgqWZcedkgRDkW3MweXsd0,3.9
3b57f89c-3f4b-4557-8410-ddaa82637220,92e71c37-4397-4741-9f90-5c49c5709be4,ORA Brewing company,"Unit 16a, Rosebery Industrial Park, London N17 9SR, UK",Bar,#0275d8,False,51.5961487049298,-0.0570006296038627,Fri/Sat only with live music and DJs,ChIJBf9UHsYddkgReIhMxDFhncY,4.9
be442317-97c2-4b63-9acf-bdfd85f186a0,7f1affc2-40c4-481f-8e8a-61bf77c8e4c3,Ferry Boat Inn,"Ferry Ln, London N17 9NG, UK",Restaurant,#0275d8,False,51.58686270674435,-0.0524676963686943,Tues: board games. Wed: 8pm quiz. Riverside view.,ChIJMx4DJDIcdkgRxOVl_zEjmCE,4.0
36f830c1-9a7a-481a-a77e-18c2d9ee15ac,07cade1d-74ce-444c-8932-729abf0fcc54,Lord Palmerston,"252-254 Forest Rd, London E17 5JN, UK",Bar,#0275d8,False,51.58887812188597,-0.0303062796592712,Tue:poker night. Wed:darts comp. Fri:karaoke. Sun:games night. Outdoor seating,ChIJfQiwV9sddkgRL7SWLzwHkng,4.1
d345a6b6-b95e-4f35-9cda-66e75badb7a9,b2452466-5e6c-481f-abf5-bd2527db9c42,Coppermill Pub,"The Coppermill Pub, 205 Coppermill Ln, London E17 7HF, UK",Bar,#0275d8,False,51.57983565583957,-0.0412500277161598,"Mon:open mic, Thur: karaoke, Fri/Sat: music, Sun:quiz 8.30pm ",ChIJh71wEMsddkgRbhyNQdaAIzI,4.5
f0f9f809-0819-4a12-9a7e-8ff31572a1e2,15562a52-f5ad-4bac-b97c-a2ed9fbfcd7d,Tina We Salute You,"2 Olympic Park Ave, London E20 1FT, UK",Bar,#0275d8,False,51.54641448713955,-0.0129088014364242,Gay friendly bar with drag and music events,ChIJQX3q4G8ddkgRxQ6DrIPg57w,4.3
4d8254ad-1246-42a6-bfb0-11b7e40e413b,54fe26e3-fea8-457d-89e4-bc9be6c26a42,The Crown,"223 Grove Rd., London E3 5SN, UK",Bar,#0275d8,False,51.53297957557903,-0.0417301431298255,Mon game night and balcony seating,ChIJ1woCeyEddkgRJJfi4Ffmo2I,4.1
984c1545-c22b-490a-93d9-8873b3a08adf,54fe26e3-fea8-457d-89e4-bc9be6c26a42,The Queen Adelaide,"483 Hackney Rd, Cambridge Heath, London E2 9ED, UK",Bar,#000000,False,51.5324064402162,-0.0590448081493377,LGBTQ+ friendly venue,ChIJwybjM8McdkgRIUUNUJ5BIK8,4.2
3e36642a-c63f-406b-9e10-b70b4ace2d69,54fe26e3-fea8-457d-89e4-bc9be6c26a42,The Hare,"505 Cambridge Heath Rd, Cambridge Heath, London E2 9BU, UK",Bar,#000000,False,51.533482835870025,-0.0574401766061782,Last Sun live jazz,ChIJOyNn39wcdkgR63CVSa9piKE,4.4
80639f64-eda8-42d2-9710-8b3778d23b1c,54fe26e3-fea8-457d-89e4-bc9be6c26a42,The Victory,"27 Vyner St, Cambridge Heath, London E2 9DQ, UK",Bar,#000000,False,51.53469351593234,-0.0556518137454986,Speak easy changing bar,ChIJS7hEoN0cdkgRGsjw3k7-Gjg,4.3
29811e34-265f-48ce-b2a2-7b2cb3597648,1a603278-e551-40dd-8188-70a81cc26f73,Baxter’s Court,"282, 284 Mare St, London E8 1HE, UK",Bar,#000000,False,51.54535215873148,-0.055074468255043,Weatherspoons,ChIJfUjW5eQcdkgRiDSy-xdJM4s,3.8
86812052-266b-460c-92ff-f04233f4e8ae,1a603278-e551-40dd-8188-70a81cc26f73,The Cock Tavern,"315 Mare St, London E8 1EJ, UK",Bar,#000000,False,51.546339426476585,-0.0553403422236442,Wed piano man. Thur jazz nights,ChIJ_1QA0-QcdkgRKlfnVd_7-aY,4.3
