pub_identity,area_identity,station_identity,pub_deletion,pub_name,address,category,colour,place,pub_latitude,pub_longitude,rank,detail
9b132499-96eb-417c-af3d-9f364172ef33,d6a33c82-82e7-4a53-9e7b-755b72e8586e,1ebea11f-ac87-4596-beda-b692611daca3,false,The Pelton Arms,"The Pelton Arms, 23-25 Pelton Rd, London SE10 9PQ, UK",Bar,#0275d8,ChIJhV6rHCeo2EcRZMYqsNXCii0,51.48684184221602,0.0024374574422836,4.5,Colourful pub with accommodation. Tue 8.30pm quiz. Fri-Sun live music
ce2548a3-47f9-4e24-9ac3-3cd34805290a,d6a33c82-82e7-4a53-9e7b-755b72e8586e,ede5ad70-2009-4ee5-8070-60ea6405d3a3,false,The River Ale House,"131 Woolwich Rd, London SE10 0RJ, UK",Bar,#0275d8,ChIJw3qfHzuo2EcR2dlbfS0ZNm0,51.486247248422416,0.0132571533322334,4.8,Traditional pub
b8008c1f-9c21-46e9-9d45-6ea226c5cedb,d6a33c82-82e7-4a53-9e7b-755b72e8586e,1ebea11f-ac87-4596-beda-b692611daca3,false,Meantime Brewing Company,"Lawrence Trading Estate, Blackwall Ln, London SE10 0AR, UK",Bar,#0275d8,ChIJl2TV7COo2EcRKY9ujROFizQ,51.48945082311533,0.0084945559501647,4.5,Brewery tours and Thurs live music
0b1ef52c-4497-4de4-b606-305b2ee1911e,d6a33c82-82e7-4a53-9e7b-755b72e8586e,ee69f44d-2211-46bc-8716-3d6b9d73be6e,false,The Waterman's Arms,"1 Glenaffric Ave, London E14 3BW, UK",Bar,#0275d8,ChIJZYUH53wDdkgRIlElL1PT3_4,51.48861785271868,-0.0058120116591453,4.6,Wed quiz. Sat live music
6fe92b26-ef10-4919-bcff-4e47c5cf763c,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,469bc9f5-58de-4909-b84c-f751d237b7d9,false,The Ship,"290 Westferry Rd, London E14 3AG, UK",Bar,#0275d8,ChIJceQc7pMCdkgRWGVlNsoF3O0,51.487822445730096,-0.0177706405520439,4.5,"Odd quiz, poker and live music events."
c842ceb4-a74b-43d4-8441-3adbbd4daf8d,d6a33c82-82e7-4a53-9e7b-755b72e8586e,403ee0dc-0022-46c3-b319-2a0ff138b09a,false,The George,"114 Glengall Grove, London E14 3ND, UK",Bar,#0275d8,ChIJGR6WM70CdkgRtjCcP3V7bzM,51.49617018734497,-0.0136500969529151,4.2,Tue games night. Wed quiz night. Fri/Sat live music 
77b9faed-deb3-45be-b880-9d6ca3727a53,d6a33c82-82e7-4a53-9e7b-755b72e8586e,f547568f-ede4-43f7-b8a2-9f45982a570d,false,"The Sail Loft, Greenwich","11 Victoria Parade, London SE10 9FR, UK",Bar,#0275d8,ChIJQb8s0o8CdkgR7v6hEeJrYk8,51.48299814076471,-0.01416876912117,4.2,Riverside pub with Tue 7.30pm quiz
9cc8f7a4-28c9-4e3e-9a03-b2d78ab4f09f,d6a33c82-82e7-4a53-9e7b-755b72e8586e,f547568f-ede4-43f7-b8a2-9f45982a570d,false,The Gipsy Moth,"60 Greenwich Church St, Greater, London SE10 9BL, UK",Bar,#0275d8,ChIJh9WHPoUCdkgRmJwRkyr37LU,51.48227446143687,-0.0097736343741416,4.3,Beer garden with retractable roof
17ee2a1c-5789-46fb-86a6-6e248f4beba9,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,a5b7dc9f-3fc2-49f7-b287-2126cc5c5590,false,The Dog & Bell,"116 Prince St, London SE8 3JD, UK",Bar,#0275d8,ChIJF_DwgvICdkgR08L1FuOx5UU,51.483354756359496,-0.0258390605449676,4.7,Bar billiards
e600a80e-b8d6-49d9-b528-d9186c22fc1c,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,a5b7dc9f-3fc2-49f7-b287-2126cc5c5590,false,Buster Mantis,"3-4 Resolution Way, London SE8 4NT, UK",Bar,#0275d8,ChIJf4n-evMCdkgRdtBHBryql-0,51.47883797626097,-0.0255731865763664,4.2,Outside space and £6 Thurs
be73a1f9-62cc-470a-955b-094c4b734938,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,a4ae0ade-a04b-43df-90b7-ebb66b5322ea,false,The Lord Clyde,"9 Wotton Rd, London SE8 5TQ, UK",Bar,#0275d8,ChIJDUJiU7QDdkgRaUI35ESYUvo,51.481082223767146,-0.0307850539684295,4.5,Gay friendly bar. Mon/Tue closed
d27344c5-c1f5-4d13-b79f-057b14a0a360,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,a4ae0ade-a04b-43df-90b7-ebb66b5322ea,false,Royal Albert,"460 New Cross Rd, London SE14 6TJ, UK",Bar,#0275d8,ChIJ2xjz0fUCdkgRnKLRhKUtuoA,51.47517569850119,-0.0286788493394851,4.5,Bar billiards and outdoor seating
a8467bfa-1f5e-482c-96d3-0e2206aa81c2,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,6a51c762-7046-4549-95e2-23275d333a6a,false,Endeavour,"39 Deptford Broadway, London SE8 4PQ, UK",Bar,#0275d8,ChIJQ2eJEBcDdkgRTQoS_l1IFGg,51.474482593232246,-0.0245334953069686,4.7,Basement music venue
a406bcc7-0efb-4c7d-af97-eb24246d24bf,d6a33c82-82e7-4a53-9e7b-755b72e8586e,2fd8aa17-641f-4260-a9cb-487a763dfc04,false,The Guildford Arms,"55 Guildford Grove, London SE10 8JY, UK",Bar,#0275d8,ChIJ_6OXtYkCdkgRLx2hwn7x4uE,51.47434163199883,-0.0148393213748931,4.4,Classic pub
45897c9f-51e7-43fa-91a0-e7e89e29590e,d6a33c82-82e7-4a53-9e7b-755b72e8586e,2fd8aa17-641f-4260-a9cb-487a763dfc04,false,The Prince of Greenwich Pub,"72 Royal Hill, London SE10 8RF, UK",Restaurant,#0275d8,ChIJpZhPT4YCdkgRGRBybfMCtwg,51.47617388523423,-0.009855106472969,4.8,Sat/Sun live music with accommodation. Closed Mon
a2e88552-9cc0-48d5-bb3f-e39cc0006313,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,a5b7dc9f-3fc2-49f7-b287-2126cc5c5590,false,The Watergate,"7 Watergate St, London SE8 3HR, UK",Bar,#0275d8,ChIJT3nh178DdkgRA7Vd26XFkGY,51.481726370056656,-0.0262460857629776,4.7,Modern bar with outdoor seating
44e3ec1e-f40a-445b-9edb-7994fc4d08d1,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,a4ae0ade-a04b-43df-90b7-ebb66b5322ea,false,Cuppa @ Vive Living Café,"82-84 Childers St, London SE8 5FS, UK",Bar,#0275d8,ChIJSSahpPoCdkgRh8BvPhL4S3w,51.482278637345935,-0.0348445773124694,4.2,Daytime only
ba02de58-64f6-417e-a6f2-6cae49ac3827,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,a4ae0ade-a04b-43df-90b7-ebb66b5322ea,false,Royal George,"85 Tanner's Hill, London SE8 4QD, UK",Bar,#0275d8,ChIJR3oyT18CdkgRjntK0CMePvg,51.47202061655631,-0.0286158174276351,4.5,Traditional pub
9bb7e86c-ca97-4f53-a349-ebf4a118342f,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,59194964-55a6-4f8c-8433-008171d5bb19,false,The Brookmill,"65 Cranbrook Rd, London SE8 4EJ, UK",Bar,#0275d8,ChIJ5SyUZ2ACdkgRbXPCEZd9Rjk,51.47090434024588,-0.0220226123929023,4.4,Tue 8pm quiz. Fri live music
f47dbe6b-1428-4bb8-a017-0a0062785ed9,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,a4ae0ade-a04b-43df-90b7-ebb66b5322ea,false,The Wickham Arms,"69 Upper Brockley Rd, London SE4 1TF, UK",Bar,#0275d8,ChIJic92JFoCdkgR1vWxmEfA_6M,51.468689458589,-0.032685063779354,4.2,0
9a0fe706-c6f5-4caf-8916-9455700a81f6,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,3ee5cd25-46f2-4b25-9c05-2195a7b723b9,false,Lit Shisha Bar & Restaurant,"136 New Cross Rd, London SE14 5BA, UK",Bar,#0275d8,ChIJtfiXIs0DdkgRh5EMZbdXU5Y,51.47571447145935,-0.0475015863776207,4.4,Afro-Caribbean shish bar and restaurant. Wed: bottomless bubbles
aae5bfb3-9a38-4bbc-beab-32ec07e1fd9e,3765283d-ade4-45d8-b3fa-2121fc7776ad,07b40685-33b2-42fb-91f7-87f91c2235d2,false,Beer Rebellion,"129 Queen's Rd, London SE15 2ND, UK",Bar,#0275d8,ChIJKzTAjAcDdkgRI9p62C5CNmg,51.473708240814176,-0.0587239488959312,4.5,Outside tables
1342830d-e087-49e6-8266-71ea278355b2,3765283d-ade4-45d8-b3fa-2121fc7776ad,07b40685-33b2-42fb-91f7-87f91c2235d2,false,Prince of Peckham,"1 Clayton Rd, London SE15 5JA, UK",Bar,#0275d8,ChIJGxf-DQoDdkgRGC7MySEtU_8,51.47365498793993,-0.0653211772441864,4.3,Regular DJs
e742eaeb-ca3a-4b61-bf87-186aec8dd672,973e12de-e093-438f-8878-6337a0555ee8,989c19af-5262-4129-b0c2-2beb9ac05c48,false,TOLA,"56 Peckham High St, London SE15 5DP, UK",Bar,#0275d8,ChIJLwF3U3UDdkgR8VvHLbiSG-E,51.473240031060726,-0.0705089047551155,4.2,Rooftop bar Fri-Sun only
c73c73e4-aefa-48fd-aaa7-c2abdae3aaf5,7ff20868-bf74-4699-ab85-c4c337b1a342,989c19af-5262-4129-b0c2-2beb9ac05c48,false,John The Unicorn,"157-159 Rye Ln, London SE15 4TL, UK",Bar,#0275d8,ChIJgzKMnqEDdkgR0Tdcve8NKXw,51.46877509014671,-0.067557469010353,4.2,Wed 8pm quiz and drag nights
abf8bc80-06ed-4fbd-95f5-69aaea242fe5,7ff20868-bf74-4699-ab85-c4c337b1a342,989c19af-5262-4129-b0c2-2beb9ac05c48,false,Four Quarters Peckham,"187 Rye Ln, London SE15 4TW, UK",Bar,#0275d8,ChIJvQLNfqEDdkgR8XTZu4uJ9tU,51.468025077555104,-0.0670230388641357,4.4,Arcade games
1d87e7f7-723f-46eb-b9b2-cb5b25a489c0,973e12de-e093-438f-8878-6337a0555ee8,989c19af-5262-4129-b0c2-2beb9ac05c48,false,Brick Brewery Taproom,"209 Blenheim Grove, London SE15 4RX, UK",Other,#0275d8,ChIJExog26EDdkgRw4tQ4yw_WXc,51.4696201188027,-0.0694326683878898,4.7,Cask ales
1605a183-1c79-44a6-905a-aab6d109bfbf,973e12de-e093-438f-8878-6337a0555ee8,989c19af-5262-4129-b0c2-2beb9ac05c48,false,Peckham Arches,"Blenheim Grove, London SE15 4QN, UK",Bar,#0275d8,ChIJWY6QzaKv2EcRbkKMT8bsRsw,51.46924209259417,-0.070929005742073,4.8,Comedy and live music events. 
8a9a733c-f36b-49e9-8da7-aeb884293d92,973e12de-e093-438f-8878-6337a0555ee8,989c19af-5262-4129-b0c2-2beb9ac05c48,false,Gosnells Production & Warehouse,"Arches 1, Bellenden Road Business Centre, Bellenden Rd, London SE15 4RF, UK",Other,#0275d8,ChIJ9f8PzZ4DdkgR0oQa4ZLFSyg,51.46886573410832,-0.0728330388665199,4.9,Various events
52af26bd-dc00-4812-8766-f2e791d62a50,973e12de-e093-438f-8878-6337a0555ee8,a6567490-c28e-4c7a-b4b1-6db0653a972a,false,George Canning,"123 Grove Ln, London SE5 8BG, UK",Bar,#0275d8,ChIJ531-iYMDdkgRzdYPz5-ryJk,51.468050976273965,-0.0862293317914009,4.2,Hotel
e11b2048-5a29-48e1-a059-a87797a18ebc,b6fba238-e15d-4046-add2-5cbd96c5213d,a51a1c60-1fa3-4f11-abe6-142ab250dd1a,false,The Grosvenor Arms,"17 Sidney Rd, London SW9 0TP, UK",Bar,#0275d8,ChIJiY-tN3AFdkgR17_5Blgj8HM,51.469928385370274,-0.117272213101387,4.7,Mon 8pm quiz. Outdoor seating
b7f16ea4-7f50-4d2c-bc48-46cddf0984c0,8aed4e72-6690-4915-88c7-a7047131bf7e,4339dd98-9059-4bd2-9a34-9daa29efb9d8,false,Distortion Brewing Company,"647 Portslade Rd, Nine Elms, London SW8 3DH, UK",Bar,#0275d8,ChIJB4cKH0UFdkgRyLhu_uM_JcE,51.470711364734,-0.1392720267176628,5,Quirky bar
03720287-a239-42f8-9919-ba66747271b4,def450bf-c4cf-488e-9602-95a28f6d7020,02b00f73-e182-451f-88eb-ccf5c41ff1c2,false,The Victoria,"Battersea, 166 Queenstown Rd, London SW8 3QH, UK",Bar,#0275d8,ChIJJ5NZYAcFdkgRUjXqc2l4VOI,51.47288563359625,-0.1481471210718155,4.5,Table tennis and outdoor seating
85c71873-b209-4b30-a592-5054413b6d84,8aed4e72-6690-4915-88c7-a7047131bf7e,4339dd98-9059-4bd2-9a34-9daa29efb9d8,false,Mondo Brewing Company,"86 Stewart's Rd, Nine Elms, London SW8 4UG, UK",Other,#0275d8,ChIJ93wa6_8EdkgRhPGlwr09Qn8,51.47463190724887,-0.1403234526515007,4.8,Taproom
d99dfb84-5486-422d-9698-cec02a5bb71a,def450bf-c4cf-488e-9602-95a28f6d7020,02b00f73-e182-451f-88eb-ccf5c41ff1c2,false,Blackbook Winery,"Arch 41, London Stone Business Estate, Broughton St, London SW8 3QR, UK",Other,#0275d8,ChIJSV3JJkQFdkgRxlb5Wi4rb2g,51.47247860565123,-0.1502037048339843,4.6,Wine tours
8963e59d-8ccb-4992-9834-7904450120e6,def450bf-c4cf-488e-9602-95a28f6d7020,02b00f73-e182-451f-88eb-ccf5c41ff1c2,false,The Magic Garden,"231 Battersea Park Rd, London SW11 4LG, UK",Bar,#0275d8,ChIJswZMtAcFdkgRD8YIJsrmXqY,51.47532083370335,-0.1508072018623352,4.1,"Mon, Thur-Sat live music"
5b901c7f-6de6-4051-897b-d2366f5d92a6,def450bf-c4cf-488e-9602-95a28f6d7020,7fa845a7-a3fd-4eff-921d-0a8415dc32c5,false,The Latchmere,"503 Battersea Park Rd, London SW11 3BW, UK",Bar,#0275d8,ChIJQ0a_6J8FdkgRHC5tuXadPso,51.47204943679908,-0.1654359698295593,4.2,Theatre pub. Mon 7.30pm quiz
5587d72c-15c0-4308-8f8b-9afe523627fb,def450bf-c4cf-488e-9602-95a28f6d7020,116cc0d1-ac61-48d7-947d-c820af0aaa97,false,The Waterfront,"baltimore house, Juniper Dr, London SW18 1TS, UK",Bar,#0275d8,ChIJBXKAoocFdkgRQxgnX1wM-B0,51.46398511515085,-0.1851337775588035,4.2,Riverside pub. Tue 7pm quiz
ecefbb5e-f81c-4380-9c13-97f27c06954e,27f06f5f-2248-4b0c-b597-1b12a4164209,116cc0d1-ac61-48d7-947d-c820af0aaa97,false,The East Hill,"21 Alma Rd, London SW18 1AA, UK",Bar,#0275d8,ChIJY86uvIkFdkgR7PYSquZ3sIY,51.45864355285553,-0.1857272163033485,4.4,Sun 7.30pm quiz
649863b1-2207-4d30-b4ac-c4b6ed484d62,27f06f5f-2248-4b0c-b597-1b12a4164209,116cc0d1-ac61-48d7-947d-c820af0aaa97,false,Hop Pole,"64 Putney Bridge Rd, London SW18 1HR, UK",Bar,#0275d8,ChIJP4AxmWUPdkgRgi1ZtjdR854,51.45931433750318,-0.1982353627681732,4.6,Classic pub
d3b6ad54-f464-4c7c-ad22-703c699ae5ec,27f06f5f-2248-4b0c-b597-1b12a4164209,116cc0d1-ac61-48d7-947d-c820af0aaa97,false,The Ship,"41 Jews Row, London SW18 1TB, UK",Bar,#0275d8,ChIJkxWeZ30PdkgRZiJi42dFC8o,51.46354396017426,-0.188010111451149,4.3,Riverside pub. Tue 7.30pm quiz bingo
d146e8d7-4e0f-4814-ac83-2b1b419e9ff6,def450bf-c4cf-488e-9602-95a28f6d7020,116cc0d1-ac61-48d7-947d-c820af0aaa97,false,Neverland London,"Wandsworth Bridge, Wandsworth Bridge, London SW6 2TY, UK",Bar,#0275d8,ChIJcw5az-gPdkgRufUKMFwRAe8,51.46626351244917,-0.188867412507534,4.1,Sandy beach bar. Occasional events. Mon-Wed closed
735704b6-f5af-4d0c-a9d3-b670fe3c7f1a,def450bf-c4cf-488e-9602-95a28f6d7020,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,false,The Sands End,"135-137 Stephendale Rd, London SW6 2PR, UK",Bar,#0275d8,ChIJF_P1HIAFdkgRmTxCW8v_Uj0,51.47109835917465,-0.1872272416949272,4.2,Wed 7.30pm quiz
5d96f568-3e37-48b6-8260-670cb82e6eb2,def450bf-c4cf-488e-9602-95a28f6d7020,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,false,The Woodman,"60 Battersea High St, London SW11 3HX, UK",Bar,#0275d8,ChIJTRa3z3cFdkgRn1v_gGmF65E,51.47359588761844,-0.1736629754304886,4.3,Classic pub
2c42f683-4123-446b-8d5e-53abbe613dcf,def450bf-c4cf-488e-9602-95a28f6d7020,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,false,aspen & meursault,"96 Westbridge Rd, London SW11 3PH, UK",Bar,#0275d8,ChIJzTcyxG4FdkgR84rC1xuLXiA,51.47583600773539,-0.1730229333043098,4.9,Wine bar
5950c892-4752-45e5-b553-a61967bac1ab,def450bf-c4cf-488e-9602-95a28f6d7020,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,false,The Waterside,"Imperial Wharf, The Blvd, London SW6 2SU, UK",Bar,#0275d8,ChIJTZx_B4IFdkgRJfb0zozDVfM,51.47281838756738,-0.1815691217780113,4.2,Riverside bar
b5a20b56-13dc-4707-a4b2-f381927d863b,def450bf-c4cf-488e-9602-95a28f6d7020,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,false,The Rose,"1 Harwood Terrace, London SW6 2AF, UK",Bar,#0275d8,ChIJyyi0wIAPdkgRzKXDNpd-lBE,51.477046549839535,-0.1893381401896476,4.3,Sun 7pm quiz
a760c277-aa87-4a25-b811-a6476503acf6,def450bf-c4cf-488e-9602-95a28f6d7020,7fa845a7-a3fd-4eff-921d-0a8415dc32c5,false,Duke of Battersea,"74-76 Battersea Bridge Rd, London SW11 3AG, UK",Bar,#0275d8,ChIJx5wMWnEFdkgRps0gXnLUpkg,51.47825768625874,-0.1702398061752319,4.2,"Tues:steak night, Wed:unlimited wings"
3b05d8a9-6c34-4508-a0ba-a8dec0354501,27f06f5f-2248-4b0c-b597-1b12a4164209,c5d15056-0c1c-42b4-b056-8ee86c3567b5,false,The Parsons Green Sports & Social Club,"31 Broomhouse Ln, London SW6 3DP, UK",Bar,#0275d8,ChIJEQ6gPXoPdkgRvx2zKU_c0Yo,51.46706389051243,-0.1973160356283188,4.7,Sports and social club
e5999686-9288-4e72-97ab-e6d40c91d8a8,27f06f5f-2248-4b0c-b597-1b12a4164209,116cc0d1-ac61-48d7-947d-c820af0aaa97,false,The Cat's Back,"86-88 Point Pleasant, London SW18 1PP, UK",Bar,#0275d8,ChIJZaXU4W8PdkgR4vOIopu84EE,51.46187329770153,-0.1994849368929863,4.5,Quirky decor. Closed Mon
479223e8-2444-4c90-af1b-276047066bd7,27f06f5f-2248-4b0c-b597-1b12a4164209,116cc0d1-ac61-48d7-947d-c820af0aaa97,false,The Queen Adelaide,"35 Putney Bridge Rd, London SW18 1NP, UK",Bar,#0275d8,ChIJ2_Gatm8PdkgRsCO913H8Y3U,51.45983951050552,-0.1992643252015113,4.4,Wed 7pm quiz
273730d6-1943-4988-a03c-636b744e477e,27f06f5f-2248-4b0c-b597-1b12a4164209,116cc0d1-ac61-48d7-947d-c820af0aaa97,false,Sambrook's Brewery,"1 Bellwether Ln, London SW18 1UD, UK",Bar,#0275d8,ChIJw5y21JwFdkgR-MtPu6h1DgU,51.457565179545135,-0.1927502453327179,4.6,Taproom with pizza. Closed Mon
01e4fc21-05fd-4289-aa17-8b6f1ecbaff1,def450bf-c4cf-488e-9602-95a28f6d7020,7fa845a7-a3fd-4eff-921d-0a8415dc32c5,false,The Roundhouse,"2 North Side Wandsworth Common, London SW18 2SS, UK",Bar,#0275d8,ChIJmckTupEFdkgRFxsd9P0lgpw,51.45904401936982,-0.1740740239620208,4.4,Mon 8pm quiz with some live music events
643295da-0a57-457d-a6b5-84b4248020cd,27f06f5f-2248-4b0c-b597-1b12a4164209,4a9ad9f5-240c-4284-85fc-ce4edd6f2536,false,Tequila Mockingbird,"4-6 Putney High St, London SW15 1SL, UK",Bar,#0275d8,ChIJeQdmWQwPdkgRpLeSk3-J3lY,51.46595313241831,-0.2145140245556831,4.2,Bar with pizza. Cocktail masterclass
9599e4f0-ade0-4f0f-9474-79522540b795,27f06f5f-2248-4b0c-b597-1b12a4164209,a32b85ec-0385-4203-8488-aa07a5cb1694,false,The Duke's Head Putney,"8 Lower Richmond Rd., London SW15 1ER, UK",Bar,#0275d8,ChIJMRIAqg4PdkgR0aI8DKQxwjI,51.467255837130914,-0.217101015150547,4.2,Riverside pub. Tue 7.30pm quiz
05f4d08e-e2cc-4597-9964-96bc3fd9c799,27f06f5f-2248-4b0c-b597-1b12a4164209,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,false,The Stag's Head Barnes,"24 Priests Bridge, London SW14 8TA, UK",Bar,#000000,ChIJuxIuYvEOdkgRpmZDHhXC8V0,51.46577350371054,-0.2522171661257744,4.3,Sat live music. Closed Mon
40243318-45ae-459f-bc19-1eb43598bdd9,d6404801-5f6d-4fcd-b998-45bc07588574,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,false,White Hart Barnes,"The Terrace, London SW13 0PX, UK",Bar,#000000,ChIJ_c_qDvUOdkgR3wyHRGTRAV0,51.47103800245959,-0.2556664869189262,4.4,Riverside
f555e6f4-e30d-43b2-acbe-e2c3fb4c4cea,d6404801-5f6d-4fcd-b998-45bc07588574,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,false,The Coach and Horses,"27 Barnes High St, London SW13 9LW, UK",Bar,#000000,ChIJ3f3tjlgOdkgRWKpyc4mKhdQ,51.47358210449358,-0.2500422298908233,4.4,Traditional pub
8af6ff33-381c-4847-9fb2-cbf949fdb090,d6404801-5f6d-4fcd-b998-45bc07588574,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,false,The Sun Inn,"7 Church Rd, Greater, London SW13 9HE, UK",Bar,#000000,ChIJLY2cEFgOdkgRatcIM9383k4,51.47353323701736,-0.247344933450222,4.4,Traditional pub
e9ec51c9-fd81-4b03-b3b2-0a3b1f16bfc6,d6404801-5f6d-4fcd-b998-45bc07588574,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,false,The Bulls Head,"373 Lonsdale Rd, London SW13 9PY, UK",Bar,#000000,ChIJuXb-7lgOdkgRIlUddh4a3MY,51.47380054564898,-0.2510906383395195,4.3,Riverside pub. Tue 7pm quiz. Regular jazz nights
c9f7df01-abab-4555-a88e-26b323912bb7,e94443cc-1679-46b0-98dd-9b46f651d6b2,26c942af-a7d6-4929-8469-e738252f16d3,false,The City Barge,"27 Strand-on-the-Green, Chiswick, London W4 3PH, UK",Bar,#000000,ChIJm5H6p3cOdkgR0EXqdNaO6Ic,51.48509958531604,-0.2789725363254547,4.4,Mon 7.30pm quiz
f86ba14f-22b0-4492-9aa4-6234cced8e8a,e94443cc-1679-46b0-98dd-9b46f651d6b2,26c942af-a7d6-4929-8469-e738252f16d3,false,The Pilot,"56 Wellesley Rd, Chiswick, London W4 4BZ, UK",Bar,#0275d8,ChIJe-KpQnQOdkgRT6pmVUNzEfo,51.49034139568335,-0.2777058631181717,4.2,1st Tue quiz. Fri live music
ae3acdb6-5195-4db8-8ac8-0815234d7f33,d6404801-5f6d-4fcd-b998-45bc07588574,a809b06c-2954-4e64-9fa5-79051612d389,false,Connolly’s Bar & Diner,"450 Chiswick High Rd., Chiswick, London W4 5TT, UK",Bar,#0275d8,ChIJ5YC0gYgPdkgRDIo3VnEw6J0,51.49288108116381,-0.2675355970859527,4.4,Fri & Sat music
a9f0a007-62eb-47ab-b1bc-b893208a1c06,d6404801-5f6d-4fcd-b998-45bc07588574,a809b06c-2954-4e64-9fa5-79051612d389,false,The Old Pack Horse,"434 Chiswick High Rd., Chiswick, London W4 5TF, UK",Bar,#0275d8,ChIJWaAb22wOdkgRViiNQ_kMYOU,51.49287899369478,-0.2666347101330757,4.4,Wed quiz. Thur comedy
8d1dc503-5c43-4954-9fb7-7770ad12b729,d6404801-5f6d-4fcd-b998-45bc07588574,a809b06c-2954-4e64-9fa5-79051612d389,false,The Lamb,"9 Barley Mow Passage, Greater, Chiswick, London W4 4PH, UK",Bar,#0275d8,ChIJFd8DkUAOdkgRYDkd00VLw-4,51.4920224970944,-0.2623934671282768,4.3,Modern pub
525a8c71-6eb6-422a-870c-2f66d5d65808,d6404801-5f6d-4fcd-b998-45bc07588574,a809b06c-2954-4e64-9fa5-79051612d389,false,The Duke of Sussex,"75 S Parade, London W4 5LF, UK",Bar,#0275d8,ChIJJXWlgBQOdkgRecXwM6Odv90,51.49638246712656,-0.2640651538968086,4.3,Sun 7.30pm quiz
58d0c171-def5-4abf-8ae8-8d6b8dbea0de,d6404801-5f6d-4fcd-b998-45bc07588574,a809b06c-2954-4e64-9fa5-79051612d389,false,The Bollo House,"13 Bollo Ln, London W4 5LR, UK",Bar,#0275d8,ChIJZ0lfgRIOdkgRoOGq11pbQH4,51.49574583354972,-0.2700404450297355,4.3,Tue 8pm quiz
fe76dd20-eba9-496c-aace-871e013f4657,d6404801-5f6d-4fcd-b998-45bc07588574,a809b06c-2954-4e64-9fa5-79051612d389,false,The Swan,"1, 119 Evershed Walk, Acton Ln, Chiswick, London W4 5HH, UK",Bar,#0275d8,ChIJqZQP7hMOdkgRfuRRhXUXX8w,51.49799279728501,-0.2652721479535103,4.6,Traditional pub
5e6c0404-de66-4167-8f0c-63779e77f5e6,a8270094-1d5b-4558-a1d0-5be568497233,ddaf8802-594c-4ec3-b274-f3a07e258048,false,The Stag,"177 Acton Ln, Chiswick, London W4 5DA, UK",Bar,#0275d8,ChIJf3KzTBEOdkgR4LN1cZep0m4,51.499373690964354,-0.2644242346286773,4.6,Occasional quiz night
7bd3195f-3656-449e-9e63-38076f59a001,d6404801-5f6d-4fcd-b998-45bc07588574,6e61c514-215d-48d5-b79a-a8f61ca4996f,false,The Duchess,"320 Goldhawk Rd, London W6 0XF, UK",Bar,#0275d8,ChIJdZPrGzcOdkgRO43g1BmZldQ,51.49862752099322,-0.2438781782984733,4.4,Thur 8pm quiz. Outdoor seating
20206090-61e3-4258-9023-955f54ed7ebc,d6404801-5f6d-4fcd-b998-45bc07588574,63fe8f72-ec1d-4f42-a22d-8039c4b8a107,false,Roebuck,"122 Chiswick High Rd., Chiswick, London W4 1PU, UK",Bar,#0275d8,ChIJu7PsskAOdkgRAUagOhsfEUQ,51.4930015279638,-0.2526416257023811,4.4,Traditional pub
30076bbc-f118-4716-a74c-156b7ec256a5,d6404801-5f6d-4fcd-b998-45bc07588574,63fe8f72-ec1d-4f42-a22d-8039c4b8a107,false,The George IV,"185 Chiswick High Rd., Chiswick, London W4 2DR, UK",Bar,#0275d8,ChIJsz-jakAOdkgR4bclN98baKo,51.49237382338375,-0.2570672705769539,4.4,Mon quiz. Wed-Sun live music and DJs
5cffa610-605f-4308-a3af-4026fb1b6898,d6404801-5f6d-4fcd-b998-45bc07588574,daf2dd96-c72a-477d-a5dd-f2db2ff89b33,false,Duke of Cornwall,"48 Fulham Palace Rd, London W6 9PH, UK",Bar,#0275d8,ChIJ29gYe7cPdkgRRHLRasrveXY,51.49055662521513,-0.2237066254019737,4.3,Outdoor seating
